"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Peoria-Pekin, IL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","122.0","47.0","75.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","10.0","5.0","5.0","-"
"25-34 years","38.0","13.0","25.0","-"
"35-44 years","44.0","19.0","25.0","-"
"45-54 years","21.0","5.0","16.0","-"
"55-64 years","4.0","D","D","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","18.0","9.0","9.0","-"
"Married","90.0","32.0","58.0","-"
"Other","14.0","6.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","9.0","D","D","-"
"Professional and technical","24.0","9.0","15.0","-"
"Sales","4.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","7.0","D","D","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","-","D","-"
"Military","-","-","-","-"
"No occupation","14.0","5.0","9.0","-"
"Unknown","59.0","21.0","38.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","D","-","D","-"
"Brazil","D","-","D","-"
"Canada","6.0","D","D","-"
"China","5.0","D","D","-"
"Germany","3.0","-","3.0","-"
"India","14.0","5.0","9.0","-"
"Iran","D","D","D","-"
"Korea","D","-","D","-"
"Kuwait","3.0","D","D","-"
"Lebanon","4.0","D","D","-"
"Mexico","14.0","9.0","5.0","-"
"Pakistan","3.0","D","D","-"
"Philippines","20.0","6.0","14.0","-"
"Poland","3.0","-","3.0","-"
"Russia","D","-","D","-"
"Sudan","5.0","5.0","-","-"
"Tanzania","D","D","D","-"
"Turkey","D","-","D","-"
"United Kingdom","5.0","D","D","-"
"Vietnam","5.0","D","D","-"
"Other","18.0","8.0","10.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
