"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: San Juan-Bayamon, PR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1373.0","622.0","751.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","92.0","38.0","54.0","-"
"25-34 years","301.0","127.0","174.0","-"
"35-44 years","307.0","151.0","156.0","-"
"45-54 years","259.0","120.0","139.0","-"
"55-64 years","281.0","122.0","159.0","-"
"65 years and over","133.0","64.0","69.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","268.0","118.0","150.0","-"
"Married","748.0","370.0","378.0","-"
"Other","357.0","134.0","223.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","44.0","31.0","13.0","-"
"Professional and technical","35.0","18.0","17.0","-"
"Sales","16.0","11.0","5.0","-"
"Administrative support","D","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","8.0","8.0","-","-"
"Service","9.0","D","D","-"
"Military","6.0","6.0","-","-"
"No occupation","107.0","32.0","75.0","-"
"Unknown","1142.0","507.0","635.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Argentina","22.0","16.0","6.0","-"
"Chile","10.0","4.0","6.0","-"
"China","14.0","7.0","7.0","-"
"Colombia","51.0","24.0","27.0","-"
"Costa Rica","6.0","D","D","-"
"Cuba","149.0","80.0","69.0","-"
"Dominican Republic","819.0","334.0","485.0","-"
"Ecuador","16.0","8.0","8.0","-"
"El Salvador","8.0","3.0","5.0","-"
"France","7.0","D","D","-"
"Guatemala","6.0","D","D","-"
"Honduras","6.0","D","D","-"
"Jordan","7.0","D","D","-"
"Mexico","32.0","14.0","18.0","-"
"Nicaragua","6.0","D","D","-"
"Panama","19.0","5.0","14.0","-"
"Peru","15.0","9.0","6.0","-"
"Saint Kitts-Nevis","7.0","3.0","4.0","-"
"Spain","41.0","27.0","14.0","-"
"Venezuela","49.0","24.0","25.0","-"
"Other","82.0","51.0","31.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
