"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Racine, WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","127.0","56.0","71.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","9.0","5.0","4.0","-"
"25-34 years","37.0","14.0","23.0","-"
"35-44 years","38.0","19.0","19.0","-"
"45-54 years","18.0","5.0","13.0","-"
"55-64 years","18.0","10.0","8.0","-"
"65 years and over","7.0","3.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","15.0","11.0","4.0","-"
"Married","102.0","41.0","61.0","-"
"Other","10.0","4.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","11.0","6.0","5.0","-"
"Sales","D","D","3.0","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","5.0","D","D","-"
"Precision production, craft, repair","-","-","-","-"
"Service","4.0","D","D","-"
"Military","-","-","-","-"
"No occupation","9.0","4.0","5.0","-"
"Unknown","92.0","37.0","55.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","4.0","D","D","-"
"Bosnia and Herzegovina","D","-","D","-"
"Brazil","4.0","D","D","-"
"Bulgaria","D","D","D","-"
"Canada","D","D","D","-"
"China","D","-","D","-"
"Croatia","4.0","D","D","-"
"Finland","D","D","D","-"
"Germany","D","D","D","-"
"India","16.0","9.0","7.0","-"
"Jamaica","3.0","D","D","-"
"Korea","5.0","D","D","-"
"Mexico","36.0","19.0","17.0","-"
"Pakistan","D","D","D","-"
"Philippines","5.0","-","5.0","-"
"Poland","5.0","D","D","-"
"Serbia and Montenegro","3.0","D","D","-"
"Sri Lanka","D","D","D","-"
"United Kingdom","D","D","-","-"
"Vietnam","D","-","D","-"
"Other","21.0","7.0","14.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
