"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Ann Arbor, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","687.0","324.0","363.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","73.0","34.0","39.0","-"
"25-34 years","175.0","75.0","100.0","-"
"35-44 years","204.0","104.0","100.0","-"
"45-54 years","129.0","61.0","68.0","-"
"55-64 years","74.0","36.0","38.0","-"
"65 years and over","32.0","14.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","136.0","74.0","62.0","-"
"Married","493.0","226.0","267.0","-"
"Other","58.0","24.0","34.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","44.0","27.0","17.0","-"
"Professional and technical","151.0","83.0","68.0","-"
"Sales","28.0","11.0","17.0","-"
"Administrative support","13.0","8.0","5.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","35.0","23.0","12.0","-"
"Precision production, craft, repair","6.0","6.0","-","-"
"Service","44.0","19.0","25.0","-"
"Military","-","-","-","-"
"No occupation","172.0","62.0","110.0","-"
"Unknown","194.0","85.0","109.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","40.0","21.0","19.0","-"
"China","61.0","23.0","38.0","-"
"Colombia","11.0","4.0","7.0","-"
"Germany","13.0","5.0","8.0","-"
"India","73.0","38.0","35.0","-"
"Iran","18.0","8.0","10.0","-"
"Iraq","19.0","8.0","11.0","-"
"Jordan","13.0","9.0","4.0","-"
"Korea","26.0","12.0","14.0","-"
"Mexico","14.0","9.0","5.0","-"
"Nigeria","17.0","8.0","9.0","-"
"Pakistan","14.0","9.0","5.0","-"
"Philippines","24.0","7.0","17.0","-"
"Romania","38.0","16.0","22.0","-"
"Russia","15.0","6.0","9.0","-"
"Serbia and Montenegro","14.0","9.0","5.0","-"
"Somalia","10.0","6.0","4.0","-"
"Taiwan","20.0","9.0","11.0","-"
"United Kingdom","26.0","12.0","14.0","-"
"Vietnam","11.0","6.0","5.0","-"
"Other","207.0","97.0","110.0","-"
"Unknown","3.0","2.0","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
