"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Tallahassee, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","348.0","163.0","185.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","43.0","15.0","28.0","-"
"25-34 years","98.0","44.0","54.0","-"
"35-44 years","102.0","51.0","51.0","-"
"45-54 years","61.0","29.0","32.0","-"
"55-64 years","32.0","19.0","13.0","-"
"65 years and over","12.0","5.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","88.0","46.0","42.0","-"
"Married","230.0","105.0","125.0","-"
"Other","29.0","11.0","18.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","29.0","16.0","13.0","-"
"Professional and technical","47.0","24.0","23.0","-"
"Sales","11.0","D","D","-"
"Administrative support","9.0","3.0","6.0","-"
"Farming, forestry, fisheries","D","-","D","-"
"Operators, fabricators, laborers","4.0","4.0","-","-"
"Precision production, craft, repair","D","D","D","-"
"Service","20.0","8.0","12.0","-"
"Military","D","D","-","-"
"No occupation","73.0","26.0","47.0","-"
"Unknown","150.0","78.0","72.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","8.0","D","D","-"
"China","7.0","3.0","4.0","-"
"Colombia","10.0","6.0","4.0","-"
"Costa Rica","5.0","D","D","-"
"Cuba","9.0","3.0","6.0","-"
"Egypt","7.0","4.0","3.0","-"
"Ethiopia","5.0","D","D","-"
"Ghana","10.0","6.0","4.0","-"
"Haiti","16.0","7.0","9.0","-"
"India","31.0","13.0","18.0","-"
"Iran","10.0","5.0","5.0","-"
"Jamaica","17.0","8.0","9.0","-"
"Korea","9.0","3.0","6.0","-"
"Lebanon","8.0","4.0","4.0","-"
"Mexico","6.0","D","D","-"
"Nigeria","17.0","8.0","9.0","-"
"Philippines","7.0","D","D","-"
"Taiwan","6.0","3.0","3.0","-"
"Venezuela","6.0","D","D","-"
"Vietnam","17.0","9.0","8.0","-"
"Other","136.0","69.0","67.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
