"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Corpus Christi, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","267.0","113.0","154.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","34.0","20.0","14.0","-"
"25-34 years","53.0","23.0","30.0","-"
"35-44 years","75.0","27.0","48.0","-"
"45-54 years","49.0","18.0","31.0","-"
"55-64 years","35.0","18.0","17.0","-"
"65 years and over","21.0","7.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","44.0","29.0","15.0","-"
"Married","190.0","79.0","111.0","-"
"Other","33.0","5.0","28.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","16.0","10.0","6.0","-"
"Professional and technical","31.0","18.0","13.0","-"
"Sales","13.0","4.0","9.0","-"
"Administrative support","4.0","-","4.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","8.0","D","D","-"
"Precision production, craft, repair","4.0","D","D","-"
"Service","16.0","6.0","10.0","-"
"Military","7.0","D","D","-"
"No occupation","56.0","16.0","40.0","-"
"Unknown","112.0","44.0","68.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Algeria","D","-","D","-"
"Bulgaria","3.0","D","D","-"
"Canada","10.0","6.0","4.0","-"
"Chile","D","-","D","-"
"China","4.0","D","D","-"
"Colombia","D","-","D","-"
"Cuba","5.0","D","D","-"
"Germany","4.0","D","D","-"
"Guatemala","3.0","3.0","-","-"
"India","19.0","10.0","9.0","-"
"Iran","D","-","D","-"
"Korea","10.0","5.0","5.0","-"
"Mexico","110.0","44.0","66.0","-"
"Pakistan","7.0","3.0","4.0","-"
"Peru","4.0","D","D","-"
"Philippines","34.0","10.0","24.0","-"
"Poland","5.0","D","D","-"
"Trinidad and Tobago","3.0","D","D","-"
"United Kingdom","7.0","D","D","-"
"Vietnam","7.0","3.0","4.0","-"
"Other","24.0","10.0","14.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
