"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Phoenix-Mesa, AZ","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4460.0","1918.0","2542.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","493.0","209.0","284.0","-"
"25-34 years","1314.0","523.0","791.0","-"
"35-44 years","1320.0","594.0","726.0","-"
"45-54 years","689.0","303.0","386.0","-"
"55-64 years","367.0","159.0","208.0","-"
"65 years and over","277.0","130.0","147.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","929.0","488.0","441.0","-"
"Married","3086.0","1298.0","1788.0","-"
"Other","445.0","132.0","313.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","109.0","57.0","52.0","-"
"Professional and technical","303.0","159.0","144.0","-"
"Sales","161.0","54.0","107.0","-"
"Administrative support","98.0","D","D","-"
"Farming, forestry, fisheries","D","D","D","-"
"Operators, fabricators, laborers","182.0","119.0","63.0","-"
"Precision production, craft, repair","68.0","D","D","-"
"Service","174.0","59.0","115.0","-"
"Military","D","20.0","D","-"
"No occupation","454.0","153.0","301.0","-"
"Unknown","2883.0","1217.0","1666.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","284.0","135.0","149.0","-"
"Canada","168.0","66.0","102.0","-"
"China","112.0","42.0","70.0","-"
"El Salvador","45.0","19.0","26.0","-"
"Germany","44.0","13.0","31.0","-"
"Guatemala","53.0","21.0","32.0","-"
"India","177.0","74.0","103.0","-"
"Iran","76.0","36.0","40.0","-"
"Iraq","72.0","35.0","37.0","-"
"Korea","61.0","17.0","44.0","-"
"Mexico","1272.0","537.0","735.0","-"
"Nigeria","58.0","31.0","27.0","-"
"Philippines","216.0","68.0","148.0","-"
"Poland","57.0","19.0","38.0","-"
"Romania","133.0","60.0","73.0","-"
"Serbia and Montenegro","156.0","77.0","79.0","-"
"Sudan","47.0","31.0","16.0","-"
"Taiwan","64.0","27.0","37.0","-"
"United Kingdom","106.0","61.0","45.0","-"
"Vietnam","254.0","111.0","143.0","-"
"Other","1001.0","438.0","563.0","-"
"Unknown","4.0","-","4.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
