"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Brazoria, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","398.0","179.0","219.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","22.0","8.0","14.0","-"
"25-34 years","136.0","50.0","86.0","-"
"35-44 years","146.0","69.0","77.0","-"
"45-54 years","56.0","30.0","26.0","-"
"55-64 years","23.0","14.0","9.0","-"
"65 years and over","15.0","8.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","59.0","32.0","27.0","-"
"Married","318.0","140.0","178.0","-"
"Other","21.0","7.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","20.0","13.0","7.0","-"
"Professional and technical","95.0","35.0","60.0","-"
"Sales","D","4.0","D","-"
"Administrative support","6.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","11.0","D","D","-"
"Precision production, craft, repair","7.0","7.0","-","-"
"Service","7.0","D","D","-"
"Military","D","D","-","-"
"No occupation","56.0","12.0","44.0","-"
"Unknown","190.0","95.0","95.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Cambodia","12.0","9.0","3.0","-"
"Canada","13.0","6.0","7.0","-"
"China","34.0","16.0","18.0","-"
"El Salvador","9.0","4.0","5.0","-"
"Guatemala","4.0","4.0","-","-"
"Honduras","4.0","-","4.0","-"
"India","29.0","16.0","13.0","-"
"Kenya","4.0","D","D","-"
"Korea","9.0","5.0","4.0","-"
"Lebanon","5.0","D","D","-"
"Malaysia","4.0","D","D","-"
"Mexico","81.0","47.0","34.0","-"
"Nigeria","6.0","D","D","-"
"Pakistan","16.0","9.0","7.0","-"
"Philippines","67.0","21.0","46.0","-"
"Russia","3.0","D","D","-"
"Taiwan","5.0","D","D","-"
"Trinidad and Tobago","3.0","D","D","-"
"Venezuela","4.0","D","D","-"
"Vietnam","35.0","8.0","27.0","-"
"Other","49.0","18.0","31.0","-"
"Unknown","2.0","2.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
