"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Panama City, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","113.0","46.0","67.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","12.0","6.0","6.0","-"
"25-34 years","32.0","12.0","20.0","-"
"35-44 years","30.0","12.0","18.0","-"
"45-54 years","24.0","7.0","17.0","-"
"55-64 years","8.0","D","D","-"
"65 years and over","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","19.0","14.0","5.0","-"
"Married","88.0","32.0","56.0","-"
"Other","5.0","-","5.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","6.0","D","D","-"
"Professional and technical","18.0","9.0","9.0","-"
"Sales","4.0","D","D","-"
"Administrative support","6.0","-","6.0","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","4.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","9.0","3.0","6.0","-"
"Military","D","D","D","-"
"No occupation","12.0","D","D","-"
"Unknown","49.0","22.0","27.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Cambodia","D","-","D","-"
"Canada","8.0","D","D","-"
"Czechoslovakia (former)","D","-","D","-"
"Egypt","4.0","D","D","-"
"India","11.0","7.0","4.0","-"
"Italy","D","D","D","-"
"Jordan","3.0","D","D","-"
"Korea","D","D","D","-"
"Mexico","3.0","-","3.0","-"
"Morocco","D","D","D","-"
"Pakistan","3.0","D","D","-"
"Philippines","12.0","4.0","8.0","-"
"Poland","5.0","D","D","-"
"Romania","D","D","D","-"
"Taiwan","4.0","-","4.0","-"
"Thailand","6.0","D","D","-"
"Trinidad and Tobago","4.0","D","D","-"
"Ukraine","D","D","D","-"
"United Kingdom","6.0","3.0","3.0","-"
"Vietnam","9.0","5.0","4.0","-"
"Other","22.0","7.0","15.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
