"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Little Rock-North Little Rock, AR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","284.0","119.0","165.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","20.0","8.0","12.0","-"
"25-34 years","85.0","37.0","48.0","-"
"35-44 years","93.0","37.0","56.0","-"
"45-54 years","53.0","24.0","29.0","-"
"55-64 years","26.0","9.0","17.0","-"
"65 years and over","7.0","4.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","50.0","26.0","24.0","-"
"Married","210.0","82.0","128.0","-"
"Other","24.0","11.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","11.0","7.0","4.0","-"
"Professional and technical","31.0","12.0","19.0","-"
"Sales","D","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","7.0","4.0","3.0","-"
"Precision production, craft, repair","-","-","-","-"
"Service","10.0","D","D","-"
"Military","6.0","D","D","-"
"No occupation","32.0","8.0","24.0","-"
"Unknown","183.0","79.0","104.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","4.0","D","D","-"
"Canada","6.0","D","D","-"
"China","12.0","4.0","8.0","-"
"Egypt","4.0","4.0","-","-"
"El Salvador","4.0","D","D","-"
"Germany","4.0","D","D","-"
"India","17.0","7.0","10.0","-"
"Iran","7.0","D","D","-"
"Ireland","4.0","-","4.0","-"
"Japan","6.0","-","6.0","-"
"Korea","8.0","4.0","4.0","-"
"Laos","6.0","D","D","-"
"Mexico","42.0","22.0","20.0","-"
"Nigeria","9.0","4.0","5.0","-"
"Pakistan","9.0","3.0","6.0","-"
"Philippines","19.0","6.0","13.0","-"
"Poland","6.0","3.0","3.0","-"
"Russia","7.0","D","D","-"
"United Kingdom","16.0","8.0","8.0","-"
"Vietnam","23.0","11.0","12.0","-"
"Other","69.0","25.0","44.0","-"
"Unknown","2.0","1.0","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
