"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Savannah, GA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","143.0","67.0","76.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","20.0","8.0","12.0","-"
"25-34 years","45.0","23.0","22.0","-"
"35-44 years","38.0","12.0","26.0","-"
"45-54 years","21.0","9.0","12.0","-"
"55-64 years","11.0","D","D","-"
"65 years and over","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","34.0","14.0","20.0","-"
"Married","94.0","46.0","48.0","-"
"Other","14.0","7.0","7.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","4.0","D","D","-"
"Professional and technical","11.0","3.0","8.0","-"
"Sales","5.0","-","5.0","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","D","-","-"
"Military","18.0","14.0","4.0","-"
"No occupation","19.0","6.0","13.0","-"
"Unknown","79.0","38.0","41.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"China","3.0","D","D","-"
"Colombia","7.0","3.0","4.0","-"
"Cuba","D","D","D","-"
"Germany","3.0","D","D","-"
"Haiti","D","D","D","-"
"India","18.0","11.0","7.0","-"
"Jamaica","5.0","D","D","-"
"Korea","5.0","D","D","-"
"Mexico","7.0","D","D","-"
"Nigeria","6.0","3.0","3.0","-"
"Pakistan","D","-","D","-"
"Panama","4.0","-","4.0","-"
"Peru","D","D","D","-"
"Philippines","9.0","D","D","-"
"Russia","D","D","-","-"
"South Africa","3.0","D","D","-"
"Thailand","3.0","D","D","-"
"Trinidad and Tobago","5.0","D","D","-"
"United Kingdom","3.0","D","D","-"
"Vietnam","15.0","7.0","8.0","-"
"Other","37.0","18.0","19.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
