"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Madison, WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","686.0","323.0","363.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","86.0","34.0","52.0","-"
"25-34 years","188.0","89.0","99.0","-"
"35-44 years","207.0","104.0","103.0","-"
"45-54 years","106.0","53.0","53.0","-"
"55-64 years","65.0","30.0","35.0","-"
"65 years and over","34.0","13.0","21.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","154.0","72.0","82.0","-"
"Married","482.0","231.0","251.0","-"
"Other","50.0","20.0","30.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","20.0","12.0","8.0","-"
"Professional and technical","48.0","25.0","23.0","-"
"Sales","12.0","3.0","9.0","-"
"Administrative support","4.0","D","D","-"
"Farming, forestry, fisheries","3.0","D","D","-"
"Operators, fabricators, laborers","31.0","23.0","8.0","-"
"Precision production, craft, repair","-","-","-","-"
"Service","27.0","7.0","20.0","-"
"Military","-","-","-","-"
"No occupation","86.0","30.0","56.0","-"
"Unknown","455.0","219.0","236.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Cambodia","10.0","7.0","3.0","-"
"Canada","17.0","8.0","9.0","-"
"China","36.0","14.0","22.0","-"
"Colombia","16.0","4.0","12.0","-"
"Ethiopia","6.0","-","6.0","-"
"Gambia, The","6.0","6.0","-","-"
"Germany","8.0","4.0","4.0","-"
"Hong Kong","7.0","D","D","-"
"India","68.0","35.0","33.0","-"
"Korea","10.0","D","D","-"
"Laos","83.0","29.0","54.0","-"
"Mexico","41.0","27.0","14.0","-"
"Morocco","17.0","13.0","4.0","-"
"Pakistan","13.0","7.0","6.0","-"
"Philippines","11.0","4.0","7.0","-"
"Russia","7.0","D","D","-"
"Serbia and Montenegro","88.0","42.0","46.0","-"
"Taiwan","7.0","3.0","4.0","-"
"Thailand","36.0","13.0","23.0","-"
"United Kingdom","8.0","5.0","3.0","-"
"Other","189.0","95.0","94.0","-"
"Unknown","2.0","1.0","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
