"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Russia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","7566.0","2535.0","5031.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","832.0","408.0","424.0","-"
"25-34 years","1997.0","544.0","1453.0","-"
"35-44 years","1972.0","680.0","1292.0","-"
"45-54 years","1394.0","504.0","890.0","-"
"55-64 years","662.0","192.0","470.0","-"
"65 years and over","709.0","207.0","502.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1329.0","708.0","621.0","-"
"Married","4901.0","1581.0","3320.0","-"
"Other","1288.0","231.0","1057.0","-"
"Unknown","48.0","15.0","33.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","2219.0","887.0","1332.0","-"
"Service occupations","734.0","138.0","596.0","-"
"Sales and office occupations","674.0","127.0","547.0","-"
"Farming, fishing, and forestry occupations","4.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","119.0","102.0","17.0","-"
"Production, transportation, and material moving occupations","538.0","293.0","245.0","-"
"Military","39.0","D","D","-"
"No occupation/not working outside home","2306.0","615.0","1691.0","-"
"Homemakers","330.0","7.0","323.0","-"
"Students or children","1302.0","406.0","896.0","-"
"Retirees","157.0","47.0","110.0","-"
"Unemployed","517.0","155.0","362.0","-"
"Unknown","933.0","345.0","588.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","1419.0","470.0","949.0","-"
"Colorado","191.0","59.0","132.0","-"
"Connecticut","87.0","34.0","53.0","-"
"Florida","486.0","138.0","348.0","-"
"Georgia","161.0","41.0","120.0","-"
"Illinois","283.0","107.0","176.0","-"
"Maryland","183.0","62.0","121.0","-"
"Massachusetts","421.0","173.0","248.0","-"
"Michigan","109.0","35.0","74.0","-"
"Minnesota","120.0","44.0","76.0","-"
"Nevada","90.0","24.0","66.0","-"
"New Jersey","330.0","112.0","218.0","-"
"New York","1015.0","340.0","675.0","-"
"North Carolina","98.0","37.0","61.0","-"
"Ohio","180.0","59.0","121.0","-"
"Pennsylvania","288.0","109.0","179.0","-"
"Texas","289.0","88.0","201.0","-"
"Virginia","168.0","47.0","121.0","-"
"Washington","634.0","256.0","378.0","-"
"Other","967.0","285.0","682.0","-"
"Unknown","47.0","15.0","32.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
