"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Singapore","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","336.0","152.0","184.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","35.0","19.0","16.0","-"
"25-34 years","50.0","23.0","27.0","-"
"35-44 years","108.0","53.0","55.0","-"
"45-54 years","106.0","44.0","62.0","-"
"55-64 years","30.0","9.0","21.0","-"
"65 years and over","7.0","4.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","80.0","53.0","27.0","-"
"Married","229.0","94.0","135.0","-"
"Other","27.0","5.0","22.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","149.0","86.0","63.0","-"
"Service occupations","19.0","8.0","11.0","-"
"Sales and office occupations","35.0","10.0","25.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","4.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","86.0","29.0","57.0","-"
"Homemakers","D","D","D","-"
"Students or children","46.0","21.0","25.0","-"
"Retirees","D","D","D","-"
"Unemployed","22.0","D","D","-"
"Unknown","40.0","16.0","24.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","5.0","D","D","-"
"California","122.0","57.0","65.0","-"
"Colorado","4.0","D","D","-"
"Connecticut","3.0","3.0","-","-"
"Florida","9.0","3.0","6.0","-"
"Georgia","5.0","D","D","-"
"Illinois","8.0","3.0","5.0","-"
"Maryland","6.0","D","D","-"
"Massachusetts","8.0","D","D","-"
"Michigan","3.0","D","D","-"
"Minnesota","4.0","D","D","-"
"Nevada","5.0","D","D","-"
"New Jersey","18.0","9.0","9.0","-"
"New York","26.0","13.0","13.0","-"
"Ohio","6.0","3.0","3.0","-"
"Pennsylvania","12.0","4.0","8.0","-"
"Texas","32.0","15.0","17.0","-"
"Virginia","7.0","4.0","3.0","-"
"Washington","14.0","6.0","8.0","-"
"Other","39.0","15.0","24.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
