"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Barbados","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","535.0","230.0","305.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","30.0","13.0","17.0","-"
"25-34 years","122.0","52.0","70.0","-"
"35-44 years","128.0","50.0","78.0","-"
"45-54 years","128.0","62.0","66.0","-"
"55-64 years","90.0","40.0","50.0","-"
"65 years and over","37.0","13.0","24.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","175.0","70.0","105.0","-"
"Married","257.0","130.0","127.0","-"
"Other","100.0","29.0","71.0","-"
"Unknown","3.0","1.0","2.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","142.0","67.0","75.0","-"
"Service occupations","88.0","29.0","59.0","-"
"Sales and office occupations","70.0","24.0","46.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","8.0","8.0","-","-"
"Production, transportation, and material moving occupations","61.0","37.0","24.0","-"
"Military","11.0","8.0","3.0","-"
"No occupation/not working outside home","96.0","30.0","66.0","-"
"Homemakers","10.0","-","10.0","-"
"Students or children","49.0","18.0","31.0","-"
"Retirees","11.0","4.0","7.0","-"
"Unemployed","26.0","8.0","18.0","-"
"Unknown","59.0","27.0","32.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","D","-"
"California","16.0","9.0","7.0","-"
"Colorado","3.0","D","D","-"
"Connecticut","8.0","D","D","-"
"Florida","56.0","30.0","26.0","-"
"Georgia","27.0","12.0","15.0","-"
"Illinois","D","D","-","-"
"Maryland","18.0","7.0","11.0","-"
"Massachusetts","43.0","15.0","28.0","-"
"Michigan","3.0","3.0","-","-"
"Minnesota","D","D","-","-"
"New Jersey","36.0","13.0","23.0","-"
"New York","212.0","76.0","136.0","-"
"North Carolina","6.0","D","D","-"
"Ohio","4.0","D","D","-"
"Pennsylvania","21.0","9.0","12.0","-"
"Texas","16.0","7.0","9.0","-"
"Virginia","17.0","10.0","7.0","-"
"Washington","D","D","-","-"
"Other","40.0","22.0","18.0","-"
"Unknown","3.0","1.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
