"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Azerbaijan","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1233.0","489.0","744.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","93.0","50.0","43.0","-"
"25-34 years","200.0","92.0","108.0","-"
"35-44 years","191.0","72.0","119.0","-"
"45-54 years","218.0","90.0","128.0","-"
"55-64 years","187.0","72.0","115.0","-"
"65 years and over","344.0","113.0","231.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","220.0","114.0","106.0","-"
"Married","695.0","309.0","386.0","-"
"Other","314.0","65.0","249.0","-"
"Unknown","4.0","1.0","3.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","229.0","101.0","128.0","-"
"Service occupations","143.0","41.0","102.0","-"
"Sales and office occupations","89.0","25.0","64.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","3.0","-"
"Production, transportation, and material moving occupations","102.0","65.0","37.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","483.0","164.0","319.0","-"
"Homemakers","47.0","D","D","-"
"Students or children","182.0","66.0","116.0","-"
"Retirees","77.0","D","D","-"
"Unemployed","177.0","65.0","112.0","-"
"Unknown","159.0","68.0","91.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","6.0","D","D","-"
"California","558.0","197.0","361.0","-"
"Colorado","21.0","9.0","12.0","-"
"Connecticut","4.0","-","4.0","-"
"Florida","41.0","17.0","24.0","-"
"Georgia","10.0","5.0","5.0","-"
"Illinois","23.0","9.0","14.0","-"
"Maryland","25.0","12.0","13.0","-"
"Massachusetts","31.0","13.0","18.0","-"
"Michigan","15.0","9.0","6.0","-"
"Minnesota","4.0","-","4.0","-"
"New Jersey","26.0","15.0","11.0","-"
"New York","208.0","96.0","112.0","-"
"North Carolina","12.0","D","D","-"
"Ohio","13.0","6.0","7.0","-"
"Pennsylvania","32.0","16.0","16.0","-"
"Texas","32.0","15.0","17.0","-"
"Virginia","16.0","7.0","9.0","-"
"Washington","78.0","27.0","51.0","-"
"Other","74.0","31.0","43.0","-"
"Unknown","4.0","1.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
