"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Mali","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","200.0","151.0","49.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","8.0","D","D","-"
"25-34 years","78.0","49.0","29.0","-"
"35-44 years","70.0","57.0","13.0","-"
"45-54 years","40.0","37.0","3.0","-"
"55-64 years","D","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","26.0","16.0","10.0","-"
"Married","137.0","103.0","34.0","-"
"Other","32.0","29.0","3.0","-"
"Unknown","5.0","3.0","2.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","29.0","22.0","7.0","-"
"Service occupations","27.0","18.0","9.0","-"
"Sales and office occupations","22.0","12.0","10.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","5.0","D","D","-"
"Production, transportation, and material moving occupations","54.0","D","D","-"
"Military","3.0","3.0","-","-"
"No occupation/not working outside home","31.0","21.0","10.0","-"
"Homemakers","D","-","D","-"
"Students or children","25.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","D","-"
"Unknown","29.0","21.0","8.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","4.0","D","D","-"
"California","3.0","D","D","-"
"Colorado","15.0","D","D","-"
"Connecticut","D","D","-","-"
"Florida","4.0","-","4.0","-"
"Georgia","11.0","11.0","-","-"
"Illinois","D","D","-","-"
"Maryland","22.0","14.0","8.0","-"
"Massachusetts","D","D","-","-"
"Michigan","4.0","4.0","-","-"
"Minnesota","D","-","D","-"
"Nevada","3.0","D","D","-"
"New Jersey","6.0","D","D","-"
"New York","38.0","29.0","9.0","-"
"Ohio","6.0","D","D","-"
"Pennsylvania","35.0","31.0","4.0","-"
"Texas","11.0","6.0","5.0","-"
"Virginia","4.0","D","D","-"
"Washington","6.0","D","D","-"
"Other","18.0","12.0","6.0","-"
"Unknown","5.0","3.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
