"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Netherlands","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","691.0","384.0","306.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","31.0","15.0","16.0","-"
"25-34 years","81.0","42.0","39.0","-"
"35-44 years","207.0","125.0","82.0","-"
"45-54 years","173.0","104.0","69.0","-"
"55-64 years","125.0","60.0","65.0","-"
"65 years and over","74.0","38.0","35.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","74.0","35.0","39.0","-"
"Married","546.0","313.0","233.0","-"
"Other","63.0","34.0","29.0","-"
"Unknown","8.0","2.0","5.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","331.0","221.0","110.0","-"
"Service occupations","31.0","11.0","20.0","-"
"Sales and office occupations","71.0","25.0","46.0","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","10.0","10.0","-","-"
"Production, transportation, and material moving occupations","27.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","129.0","48.0","81.0","-"
"Homemakers","24.0","-","24.0","-"
"Students or children","56.0","22.0","34.0","-"
"Retirees","24.0","15.0","9.0","-"
"Unemployed","25.0","11.0","14.0","-"
"Unknown","85.0","44.0","40.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","18.0","14.0","4.0","-"
"California","101.0","52.0","49.0","-"
"Colorado","25.0","12.0","13.0","-"
"Connecticut","16.0","9.0","7.0","-"
"Florida","66.0","36.0","30.0","-"
"Georgia","25.0","18.0","7.0","-"
"Illinois","19.0","11.0","8.0","-"
"Maryland","19.0","9.0","10.0","-"
"Massachusetts","20.0","10.0","10.0","-"
"Michigan","16.0","12.0","4.0","-"
"Minnesota","11.0","7.0","4.0","-"
"New Jersey","27.0","16.0","11.0","-"
"New York","38.0","22.0","16.0","-"
"North Carolina","19.0","10.0","9.0","-"
"Ohio","18.0","11.0","7.0","-"
"Pennsylvania","14.0","7.0","7.0","-"
"Texas","52.0","36.0","16.0","-"
"Virginia","30.0","14.0","16.0","-"
"Washington","31.0","17.0","14.0","-"
"Other","118.0","59.0","59.0","-"
"Unknown","8.0","2.0","5.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
