"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Yemen","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1186.0","805.0","381.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","162.0","93.0","69.0","-"
"25-34 years","523.0","357.0","166.0","-"
"35-44 years","267.0","212.0","55.0","-"
"45-54 years","133.0","96.0","37.0","-"
"55-64 years","67.0","36.0","31.0","-"
"65 years and over","34.0","11.0","23.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","110.0","71.0","39.0","-"
"Married","1012.0","695.0","317.0","-"
"Other","48.0","29.0","19.0","-"
"Unknown","16.0","10.0","6.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","172.0","132.0","40.0","-"
"Service occupations","100.0","D","D","-"
"Sales and office occupations","181.0","156.0","25.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","6.0","D","D","-"
"Production, transportation, and material moving occupations","196.0","174.0","22.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","361.0","123.0","238.0","-"
"Homemakers","127.0","D","D","-"
"Students or children","136.0","71.0","65.0","-"
"Retirees","10.0","D","D","-"
"Unemployed","88.0","46.0","42.0","-"
"Unknown","164.0","127.0","37.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","3.0","-","3.0","-"
"California","202.0","120.0","82.0","-"
"Colorado","6.0","D","D","-"
"Connecticut","17.0","8.0","9.0","-"
"Florida","3.0","-","3.0","-"
"Georgia","8.0","5.0","3.0","-"
"Illinois","36.0","21.0","15.0","-"
"Maryland","5.0","D","D","-"
"Massachusetts","4.0","D","D","-"
"Michigan","306.0","191.0","115.0","-"
"Minnesota","13.0","8.0","5.0","-"
"New Jersey","11.0","7.0","4.0","-"
"New York","344.0","268.0","76.0","-"
"North Carolina","25.0","19.0","6.0","-"
"Ohio","7.0","4.0","3.0","-"
"Pennsylvania","5.0","D","D","-"
"Texas","10.0","6.0","4.0","-"
"Virginia","31.0","20.0","11.0","-"
"Washington","10.0","5.0","5.0","-"
"Other","124.0","100.0","24.0","-"
"Unknown","16.0","10.0","6.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
