"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Mexico","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","67062.0","34549.0","32502.0","11.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","8095.0","3591.0","4504.0","-"
"25-34 years","18908.0","9057.0","9849.0","2.0"
"35-44 years","17042.0","8843.0","8195.0","4.0"
"45-54 years","10174.0","5474.0","4697.0","3.0"
"55-64 years","8428.0","5062.0","3366.0","-"
"65 years and over","4415.0","2522.0","1891.0","2.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","13610.0","6881.0","6729.0","-"
"Married","45767.0","24446.0","21321.0","-"
"Other","7342.0","3004.0","4338.0","-"
"Unknown","343.0","218.0","114.0","11.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","10056.0","5084.0","4972.0","-"
"Service occupations","8773.0","3465.0","5308.0","-"
"Sales and office occupations","5104.0","1526.0","3578.0","-"
"Farming, fishing, and forestry occupations","997.0","822.0","175.0","-"
"Construction, extraction, maintenance and repair occupations","3502.0","3383.0","119.0","-"
"Production, transportation, and material moving occupations","13905.0","9738.0","4167.0","-"
"Military","447.0","372.0","75.0","-"
"No occupation/not working outside home","15879.0","5298.0","10581.0","-"
"Homemakers","3956.0","64.0","3892.0","-"
"Students or children","5957.0","2194.0","3763.0","-"
"Retirees","1619.0","1093.0","526.0","-"
"Unemployed","4347.0","1947.0","2400.0","-"
"Unknown","8399.0","4861.0","3527.0","11.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","3768.0","1823.0","1945.0","-"
"California","24446.0","12445.0","12000.0","1.0"
"Colorado","1558.0","839.0","719.0","-"
"Florida","1637.0","849.0","788.0","-"
"Georgia","1237.0","674.0","563.0","-"
"Illinois","4134.0","2112.0","2022.0","-"
"Maryland","230.0","126.0","104.0","-"
"Massachusetts","125.0","64.0","61.0","-"
"Michigan","487.0","247.0","240.0","-"
"Minnesota","370.0","183.0","187.0","-"
"Nevada","1302.0","646.0","656.0","-"
"New Jersey","354.0","190.0","164.0","-"
"New York","761.0","424.0","337.0","-"
"North Carolina","838.0","487.0","351.0","-"
"Ohio","233.0","128.0","105.0","-"
"Pennsylvania","374.0","214.0","160.0","-"
"Texas","14416.0","7364.0","7052.0","-"
"Virginia","430.0","254.0","176.0","-"
"Washington","1641.0","847.0","794.0","-"
"Other","8384.0","4419.0","3965.0","-"
"Unknown","337.0","214.0","113.0","10.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
