"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Slovakia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","485.0","158.0","327.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","23.0","9.0","14.0","-"
"25-34 years","206.0","50.0","156.0","-"
"35-44 years","169.0","71.0","98.0","-"
"45-54 years","56.0","22.0","34.0","-"
"55-64 years","22.0","D","D","-"
"65 years and over","9.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","73.0","36.0","37.0","-"
"Married","344.0","101.0","243.0","-"
"Other","64.0","21.0","43.0","-"
"Unknown","4.0","-","4.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","137.0","51.0","86.0","-"
"Service occupations","72.0","17.0","55.0","-"
"Sales and office occupations","43.0","10.0","33.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","19.0","D","D","-"
"Production, transportation, and material moving occupations","43.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","121.0","16.0","105.0","-"
"Homemakers","30.0","-","30.0","-"
"Students or children","63.0","10.0","53.0","-"
"Retirees","3.0","-","3.0","-"
"Unemployed","25.0","6.0","19.0","-"
"Unknown","47.0","17.0","30.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","7.0","D","D","-"
"California","49.0","18.0","31.0","-"
"Colorado","20.0","7.0","13.0","-"
"Connecticut","18.0","9.0","9.0","-"
"Florida","52.0","14.0","38.0","-"
"Georgia","12.0","6.0","6.0","-"
"Illinois","36.0","13.0","23.0","-"
"Maryland","9.0","3.0","6.0","-"
"Massachusetts","8.0","D","D","-"
"Michigan","12.0","5.0","7.0","-"
"Minnesota","D","D","D","-"
"Nevada","D","-","D","-"
"New Jersey","88.0","31.0","57.0","-"
"New York","60.0","16.0","44.0","-"
"Ohio","6.0","D","D","-"
"Pennsylvania","29.0","11.0","18.0","-"
"Texas","6.0","D","D","-"
"Virginia","11.0","D","D","-"
"Washington","6.0","D","D","-"
"Other","45.0","15.0","30.0","-"
"Unknown","4.0","-","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
