"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Sudan","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2885.0","1812.0","1073.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","239.0","118.0","121.0","-"
"25-34 years","934.0","589.0","345.0","-"
"35-44 years","1023.0","615.0","408.0","-"
"45-54 years","512.0","385.0","127.0","-"
"55-64 years","125.0","79.0","46.0","-"
"65 years and over","52.0","26.0","26.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","987.0","758.0","229.0","-"
"Married","1673.0","949.0","724.0","-"
"Other","209.0","92.0","117.0","-"
"Unknown","16.0","13.0","3.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","466.0","295.0","171.0","-"
"Service occupations","358.0","202.0","156.0","-"
"Sales and office occupations","176.0","92.0","84.0","-"
"Farming, fishing, and forestry occupations","5.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","36.0","32.0","4.0","-"
"Production, transportation, and material moving occupations","711.0","584.0","127.0","-"
"Military","20.0","D","D","-"
"No occupation/not working outside home","797.0","358.0","439.0","-"
"Homemakers","110.0","D","D","-"
"Students or children","440.0","236.0","204.0","-"
"Retirees","5.0","D","D","-"
"Unemployed","242.0","118.0","124.0","-"
"Unknown","316.0","227.0","89.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","140.0","95.0","45.0","-"
"California","161.0","97.0","64.0","-"
"Colorado","82.0","49.0","33.0","-"
"Connecticut","24.0","18.0","6.0","-"
"Florida","90.0","50.0","40.0","-"
"Georgia","75.0","48.0","27.0","-"
"Illinois","89.0","61.0","28.0","-"
"Maryland","74.0","52.0","22.0","-"
"Massachusetts","38.0","24.0","14.0","-"
"Michigan","65.0","47.0","18.0","-"
"Minnesota","108.0","51.0","57.0","-"
"New Jersey","39.0","24.0","15.0","-"
"New York","176.0","110.0","66.0","-"
"North Carolina","108.0","61.0","47.0","-"
"Ohio","46.0","34.0","12.0","-"
"Pennsylvania","112.0","66.0","46.0","-"
"Texas","262.0","171.0","91.0","-"
"Virginia","308.0","188.0","120.0","-"
"Washington","98.0","63.0","35.0","-"
"Other","774.0","490.0","284.0","-"
"Unknown","16.0","13.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
