"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Panama","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1215.0","433.0","781.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","118.0","58.0","60.0","-"
"25-34 years","305.0","117.0","188.0","-"
"35-44 years","391.0","109.0","281.0","1.0"
"45-54 years","226.0","87.0","139.0","-"
"55-64 years","119.0","41.0","78.0","-"
"65 years and over","56.0","21.0","35.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","222.0","104.0","118.0","-"
"Married","804.0","277.0","527.0","-"
"Other","176.0","49.0","127.0","-"
"Unknown","13.0","3.0","9.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","263.0","95.0","168.0","-"
"Service occupations","147.0","41.0","106.0","-"
"Sales and office occupations","158.0","37.0","121.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","29.0","D","D","-"
"Production, transportation, and material moving occupations","123.0","68.0","55.0","-"
"Military","21.0","D","D","-"
"No occupation/not working outside home","260.0","60.0","200.0","-"
"Homemakers","47.0","D","D","-"
"Students or children","131.0","36.0","95.0","-"
"Retirees","16.0","D","D","-"
"Unemployed","66.0","17.0","49.0","-"
"Unknown","214.0","91.0","122.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","19.0","5.0","14.0","-"
"California","104.0","44.0","60.0","-"
"Colorado","10.0","5.0","5.0","-"
"Florida","256.0","93.0","163.0","-"
"Georgia","91.0","33.0","58.0","-"
"Illinois","20.0","9.0","11.0","-"
"Maryland","33.0","9.0","24.0","-"
"Massachusetts","25.0","7.0","18.0","-"
"Michigan","10.0","D","D","-"
"Minnesota","10.0","4.0","6.0","-"
"Nevada","13.0","5.0","8.0","-"
"New Jersey","27.0","15.0","12.0","-"
"New York","146.0","51.0","95.0","-"
"North Carolina","45.0","18.0","27.0","-"
"Ohio","7.0","D","D","-"
"Pennsylvania","14.0","7.0","7.0","-"
"Texas","130.0","40.0","90.0","-"
"Virginia","48.0","20.0","28.0","-"
"Washington","26.0","9.0","17.0","-"
"Other","168.0","52.0","116.0","-"
"Unknown","13.0","3.0","9.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
