"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Saint Vincent & the Grenadines","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","375.0","153.0","222.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","27.0","17.0","10.0","-"
"25-34 years","93.0","36.0","57.0","-"
"35-44 years","99.0","38.0","61.0","-"
"45-54 years","88.0","36.0","52.0","-"
"55-64 years","46.0","19.0","27.0","-"
"65 years and over","22.0","7.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","108.0","40.0","68.0","-"
"Married","206.0","96.0","110.0","-"
"Other","60.0","17.0","43.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","81.0","34.0","47.0","-"
"Service occupations","62.0","17.0","45.0","-"
"Sales and office occupations","48.0","12.0","36.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","21.0","D","D","-"
"Production, transportation, and material moving occupations","40.0","22.0","18.0","-"
"Military","14.0","D","D","-"
"No occupation/not working outside home","60.0","15.0","45.0","-"
"Homemakers","10.0","-","10.0","-"
"Students or children","35.0","11.0","24.0","-"
"Retirees","-","-","-","-"
"Unemployed","15.0","4.0","11.0","-"
"Unknown","49.0","23.0","26.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","-","-"
"California","6.0","3.0","3.0","-"
"Colorado","D","-","D","-"
"Connecticut","5.0","D","D","-"
"Florida","37.0","22.0","15.0","-"
"Georgia","18.0","7.0","11.0","-"
"Illinois","D","D","D","-"
"Maryland","13.0","4.0","9.0","-"
"Massachusetts","10.0","D","D","-"
"New Jersey","19.0","D","D","-"
"New York","202.0","84.0","118.0","-"
"North Carolina","3.0","D","D","-"
"Ohio","D","D","D","-"
"Pennsylvania","11.0","4.0","7.0","-"
"Texas","8.0","D","D","-"
"Virginia","5.0","D","D","-"
"Washington","5.0","-","5.0","-"
"Other","26.0","12.0","14.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
