"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Switzerland","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","484.0","233.0","250.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","28.0","16.0","12.0","-"
"25-34 years","72.0","25.0","47.0","-"
"35-44 years","179.0","90.0","89.0","-"
"45-54 years","135.0","69.0","65.0","1.0"
"55-64 years","49.0","27.0","22.0","-"
"65 years and over","21.0","6.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","90.0","49.0","41.0","-"
"Married","332.0","161.0","171.0","-"
"Other","60.0","23.0","37.0","-"
"Unknown","2.0","-","1.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","240.0","144.0","96.0","-"
"Service occupations","34.0","8.0","26.0","-"
"Sales and office occupations","42.0","11.0","31.0","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","9.0","D","D","-"
"Production, transportation, and material moving occupations","12.0","D","D","-"
"Military","D","-","D","-"
"No occupation/not working outside home","91.0","30.0","61.0","-"
"Homemakers","21.0","-","21.0","-"
"Students or children","53.0","23.0","30.0","-"
"Retirees","5.0","D","D","-"
"Unemployed","12.0","D","D","-"
"Unknown","53.0","28.0","24.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","12.0","3.0","9.0","-"
"California","115.0","51.0","64.0","-"
"Colorado","18.0","11.0","7.0","-"
"Connecticut","9.0","D","D","-"
"Florida","43.0","22.0","21.0","-"
"Georgia","8.0","4.0","4.0","-"
"Illinois","11.0","7.0","4.0","-"
"Maryland","13.0","3.0","10.0","-"
"Massachusetts","25.0","16.0","9.0","-"
"Michigan","5.0","D","D","-"
"Minnesota","7.0","4.0","3.0","-"
"Nevada","6.0","D","D","-"
"New Jersey","27.0","18.0","9.0","-"
"New York","38.0","14.0","24.0","-"
"North Carolina","6.0","D","D","-"
"Pennsylvania","6.0","3.0","3.0","-"
"Texas","23.0","11.0","12.0","-"
"Virginia","11.0","6.0","5.0","-"
"Washington","20.0","11.0","9.0","-"
"Other","79.0","37.0","42.0","-"
"Unknown","2.0","-","1.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
