"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Turkmenistan","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","138.0","52.0","86.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","14.0","D","D","-"
"25-34 years","34.0","14.0","20.0","-"
"35-44 years","34.0","12.0","22.0","-"
"45-54 years","34.0","16.0","18.0","-"
"55-64 years","10.0","D","D","-"
"65 years and over","12.0","4.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","28.0","14.0","14.0","-"
"Married","93.0","35.0","58.0","-"
"Other","17.0","3.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","31.0","15.0","16.0","-"
"Service occupations","22.0","6.0","16.0","-"
"Sales and office occupations","19.0","6.0","13.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","4.0","4.0","-","-"
"Production, transportation, and material moving occupations","11.0","7.0","4.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","38.0","8.0","30.0","-"
"Homemakers","D","-","D","-"
"Students or children","19.0","D","D","-"
"Retirees","D","3.0","D","-"
"Unemployed","10.0","D","D","-"
"Unknown","13.0","6.0","7.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","3.0","D","D","-"
"California","21.0","7.0","14.0","-"
"Colorado","D","D","D","-"
"Connecticut","3.0","D","D","-"
"Florida","14.0","6.0","8.0","-"
"Georgia","6.0","D","D","-"
"Illinois","5.0","D","D","-"
"Maryland","7.0","3.0","4.0","-"
"Massachusetts","6.0","D","D","-"
"Michigan","3.0","D","D","-"
"Minnesota","D","D","D","-"
"New Jersey","D","D","D","-"
"New York","23.0","5.0","18.0","-"
"North Carolina","D","-","D","-"
"Ohio","4.0","D","D","-"
"Pennsylvania","D","-","D","-"
"Texas","D","-","D","-"
"Virginia","3.0","D","D","-"
"Washington","5.0","D","D","-"
"Other","24.0","13.0","11.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
