"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Korea, South","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","11170.0","4972.0","6192.0","6.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1479.0","878.0","600.0","1.0"
"25-34 years","2360.0","1055.0","1304.0","1.0"
"35-44 years","2848.0","1101.0","1746.0","1.0"
"45-54 years","2383.0","992.0","1389.0","2.0"
"55-64 years","1158.0","566.0","591.0","1.0"
"65 years and over","942.0","380.0","562.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","3061.0","1767.0","1294.0","-"
"Married","6911.0","2863.0","4048.0","-"
"Other","1108.0","314.0","794.0","-"
"Unknown","90.0","28.0","56.0","6.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","3290.0","1720.0","1570.0","-"
"Service occupations","911.0","333.0","578.0","-"
"Sales and office occupations","908.0","326.0","582.0","-"
"Farming, fishing, and forestry occupations","11.0","5.0","6.0","-"
"Construction, extraction, maintenance and repair occupations","76.0","55.0","21.0","-"
"Production, transportation, and material moving occupations","483.0","218.0","265.0","-"
"Military","216.0","166.0","50.0","-"
"No occupation/not working outside home","3842.0","1472.0","2370.0","-"
"Homemakers","572.0","16.0","556.0","-"
"Students or children","2320.0","1105.0","1215.0","-"
"Retirees","224.0","113.0","111.0","-"
"Unemployed","726.0","238.0","488.0","-"
"Unknown","1433.0","677.0","750.0","6.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","89.0","28.0","61.0","-"
"California","3318.0","1507.0","1811.0","-"
"Colorado","173.0","59.0","114.0","-"
"Connecticut","78.0","34.0","44.0","-"
"Florida","231.0","86.0","145.0","-"
"Georgia","544.0","271.0","273.0","-"
"Illinois","474.0","217.0","257.0","-"
"Maryland","394.0","170.0","224.0","-"
"Massachusetts","155.0","73.0","82.0","-"
"Michigan","164.0","76.0","88.0","-"
"Nevada","105.0","43.0","62.0","-"
"New Jersey","801.0","354.0","447.0","-"
"New York","1018.0","456.0","562.0","-"
"North Carolina","182.0","94.0","88.0","-"
"Ohio","88.0","31.0","57.0","-"
"Pennsylvania","327.0","155.0","172.0","-"
"Texas","607.0","281.0","326.0","-"
"Virginia","659.0","303.0","356.0","-"
"Washington","525.0","218.0","307.0","-"
"Other","1149.0","489.0","660.0","-"
"Unknown","89.0","27.0","56.0","6.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
