"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Greenville, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","153.0","71.0","82.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","12.0","D","D","-"
"25 to 34 years","39.0","15.0","24.0","-"
"35 to 44 years","50.0","19.0","31.0","-"
"45 to 54 years","34.0","20.0","14.0","-"
"55 to 64 years","13.0","7.0","6.0","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","31.0","17.0","14.0","-"
"Married","109.0","49.0","60.0","-"
"Other","13.0","5.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","64.0","33.0","31.0","-"
"Service occupations","9.0","D","D","-"
"Sales and office occupations","11.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","13.0","6.0","7.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","45.0","15.0","30.0","-"
"Homemakers","14.0","-","14.0","-"
"Students or children","19.0","10.0","9.0","-"
"Retirees","D","-","D","-"
"Unemployed","D","5.0","D","-"
"Unknown","6.0","2.0","4.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","6.0","D","D","-"
"China","10.0","7.0","3.0","-"
"Colombia","7.0","4.0","3.0","-"
"Croatia","D","D","D","-"
"Cuba","D","D","D","-"
"Egypt","6.0","3.0","3.0","-"
"Guyana","D","D","D","-"
"Honduras","D","-","D","-"
"India","11.0","5.0","6.0","-"
"Iran","3.0","D","D","-"
"Jamaica","3.0","D","D","-"
"Jordan","8.0","D","D","-"
"Kenya","D","D","D","-"
"Korea, South","10.0","6.0","4.0","-"
"Mexico","16.0","9.0","7.0","-"
"Morocco","D","D","D","-"
"Pakistan","12.0","8.0","4.0","-"
"Peru","D","-","D","-"
"Philippines","5.0","D","D","-"
"South Africa","4.0","-","4.0","-"
"Other","37.0","15.0","22.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
