"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Houma-Bayou Cane-Thibodaux, LA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","79.0","37.0","42.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","6.0","3.0","3.0","-"
"25 to 34 years","24.0","9.0","15.0","-"
"35 to 44 years","17.0","8.0","9.0","-"
"45 to 54 years","17.0","11.0","6.0","-"
"55 to 64 years","8.0","3.0","5.0","-"
"65 years and over","7.0","3.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","17.0","7.0","10.0","-"
"Married","49.0","24.0","25.0","-"
"Other","13.0","6.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","15.0","9.0","6.0","-"
"Service occupations","6.0","D","D","-"
"Sales and office occupations","D","D","-","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","4.0","4.0","-","-"
"Production, transportation, and material moving occupations","12.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","17.0","D","D","-"
"Homemakers","7.0","-","7.0","-"
"Students or children","D","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","5.0","D","D","-"
"Unknown","21.0","8.0","13.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Antigua and Barbuda","D","D","-","-"
"Argentina","D","D","-","-"
"Belgium","D","-","D","-"
"Bolivia","3.0","D","D","-"
"Brazil","D","-","D","-"
"China","5.0","-","5.0","-"
"Colombia","D","-","D","-"
"Costa Rica","D","-","D","-"
"Cuba","D","D","D","-"
"Dominica","D","D","-","-"
"Dominican Republic","D","-","D","-"
"Haiti","D","D","D","-"
"Honduras","D","D","D","-"
"India","4.0","D","D","-"
"Mexico","22.0","15.0","7.0","-"
"Nigeria","4.0","D","D","-"
"Pakistan","D","-","D","-"
"Philippines","D","-","D","-"
"Vietnam","11.0","3.0","8.0","-"
"Yemen","3.0","3.0","-","-"
"Other","9.0","3.0","6.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
