"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Yuba City, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","574.0","282.0","292.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","76.0","47.0","29.0","-"
"25 to 34 years","161.0","67.0","94.0","-"
"35 to 44 years","105.0","38.0","67.0","-"
"45 to 54 years","77.0","43.0","34.0","-"
"55 to 64 years","84.0","49.0","35.0","-"
"65 years and over","71.0","38.0","33.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","113.0","69.0","44.0","-"
"Married","404.0","190.0","214.0","-"
"Other","57.0","23.0","34.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","62.0","26.0","36.0","-"
"Service occupations","42.0","15.0","27.0","-"
"Sales and office occupations","25.0","13.0","12.0","-"
"Farming, fishing, and forestry occupations","33.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","D","-"
"Production, transportation, and material moving occupations","74.0","50.0","24.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","178.0","66.0","112.0","-"
"Homemakers","47.0","-","47.0","-"
"Students or children","47.0","18.0","29.0","-"
"Retirees","28.0","15.0","13.0","-"
"Unemployed","56.0","33.0","23.0","-"
"Unknown","147.0","78.0","69.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","7.0","D","D","-"
"Cambodia","7.0","4.0","3.0","-"
"China","5.0","D","D","-"
"El Salvador","D","D","D","-"
"Ghana","D","D","D","-"
"India","237.0","116.0","121.0","-"
"Japan","D","D","-","-"
"Laos","51.0","26.0","25.0","-"
"Mexico","127.0","74.0","53.0","-"
"Netherlands","3.0","D","D","-"
"Pakistan","30.0","13.0","17.0","-"
"Peru","3.0","D","D","-"
"Philippines","20.0","7.0","13.0","-"
"Russia","8.0","3.0","5.0","-"
"South Africa","5.0","D","D","-"
"Thailand","17.0","8.0","9.0","-"
"Ukraine","3.0","D","D","-"
"United Kingdom","3.0","D","D","-"
"Vietnam","6.0","D","D","-"
"Zimbabwe","4.0","D","D","-"
"Other","32.0","11.0","21.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
