"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Green Bay, WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","268.0","134.0","134.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","35.0","15.0","20.0","-"
"25 to 34 years","100.0","49.0","51.0","-"
"35 to 44 years","69.0","37.0","32.0","-"
"45 to 54 years","24.0","14.0","10.0","-"
"55 to 64 years","18.0","9.0","9.0","-"
"65 years and over","22.0","10.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","68.0","39.0","29.0","-"
"Married","176.0","87.0","89.0","-"
"Other","24.0","8.0","16.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","39.0","23.0","16.0","-"
"Service occupations","21.0","6.0","15.0","-"
"Sales and office occupations","19.0","7.0","12.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","6.0","6.0","-","-"
"Production, transportation, and material moving occupations","73.0","53.0","20.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","99.0","33.0","66.0","-"
"Homemakers","20.0","-","20.0","-"
"Students or children","19.0","13.0","6.0","-"
"Retirees","16.0","9.0","7.0","-"
"Unemployed","44.0","11.0","33.0","-"
"Unknown","11.0","6.0","5.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","4.0","D","D","-"
"Dominican Republic","D","D","D","-"
"El Salvador","D","D","D","-"
"Germany","4.0","D","D","-"
"Guatemala","5.0","D","D","-"
"Hungary","D","D","D","-"
"India","12.0","5.0","7.0","-"
"Iraq","D","D","D","-"
"Jamaica","D","D","-","-"
"Kazakhstan","D","-","D","-"
"Korea, South","D","-","D","-"
"Laos","61.0","27.0","34.0","-"
"Mexico","74.0","43.0","31.0","-"
"Moldova","D","D","D","-"
"Nicaragua","D","D","D","-"
"Philippines","4.0","-","4.0","-"
"Russia","4.0","D","D","-"
"Somalia","23.0","9.0","14.0","-"
"Thailand","23.0","12.0","11.0","-"
"Ukraine","9.0","4.0","5.0","-"
"Other","27.0","17.0","10.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
