"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Macon, GA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","141.0","69.0","72.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","14.0","9.0","5.0","-"
"25 to 34 years","32.0","15.0","17.0","-"
"35 to 44 years","44.0","24.0","20.0","-"
"45 to 54 years","24.0","9.0","15.0","-"
"55 to 64 years","19.0","8.0","11.0","-"
"65 years and over","8.0","4.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","28.0","19.0","9.0","-"
"Married","97.0","43.0","54.0","-"
"Other","16.0","7.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","40.0","27.0","13.0","-"
"Service occupations","9.0","D","D","-"
"Sales and office occupations","14.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","7.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","36.0","10.0","26.0","-"
"Homemakers","10.0","D","D","-"
"Students or children","15.0","6.0","9.0","-"
"Retirees","4.0","D","D","-"
"Unemployed","7.0","D","D","-"
"Unknown","31.0","12.0","19.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","D","D","-","-"
"China","D","D","D","-"
"Colombia","3.0","D","D","-"
"Egypt","D","D","D","-"
"Ethiopia","3.0","D","D","-"
"France","3.0","-","3.0","-"
"Guyana","D","D","D","-"
"India","48.0","27.0","21.0","-"
"Iran","D","-","D","-"
"Jamaica","5.0","D","D","-"
"Korea, South","D","-","D","-"
"Mexico","4.0","-","4.0","-"
"Nigeria","8.0","D","D","-"
"Pakistan","D","D","-","-"
"Philippines","9.0","4.0","5.0","-"
"South Africa","D","D","D","-"
"Taiwan","D","D","D","-"
"Thailand","D","-","D","-"
"United Kingdom","D","D","-","-"
"Vietnam","7.0","D","D","-"
"Other","30.0","17.0","13.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
