"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Sebastian-Vero Beach, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","266.0","129.0","137.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","25.0","15.0","10.0","-"
"25 to 34 years","48.0","17.0","31.0","-"
"35 to 44 years","71.0","31.0","40.0","-"
"45 to 54 years","63.0","34.0","29.0","-"
"55 to 64 years","39.0","22.0","17.0","-"
"65 years and over","20.0","10.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","47.0","28.0","19.0","-"
"Married","184.0","89.0","95.0","-"
"Other","35.0","12.0","23.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","60.0","30.0","30.0","-"
"Service occupations","50.0","17.0","33.0","-"
"Sales and office occupations","19.0","10.0","9.0","-"
"Farming, fishing, and forestry occupations","3.0","3.0","-","-"
"Construction, extraction, maintenance and repair occupations","7.0","7.0","-","-"
"Production, transportation, and material moving occupations","31.0","21.0","10.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","52.0","21.0","31.0","-"
"Homemakers","7.0","-","7.0","-"
"Students or children","14.0","8.0","6.0","-"
"Retirees","11.0","8.0","3.0","-"
"Unemployed","20.0","5.0","15.0","-"
"Unknown","44.0","20.0","24.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bahamas, The","D","-","D","-"
"Bangladesh","D","D","-","-"
"Brazil","4.0","-","4.0","-"
"Canada","5.0","D","D","-"
"China","D","D","-","-"
"Colombia","44.0","24.0","20.0","-"
"Cuba","3.0","3.0","-","-"
"Dominican Republic","3.0","-","3.0","-"
"Germany","6.0","D","D","-"
"Haiti","32.0","13.0","19.0","-"
"India","13.0","6.0","7.0","-"
"Jamaica","12.0","7.0","5.0","-"
"Mexico","39.0","17.0","22.0","-"
"Peru","14.0","6.0","8.0","-"
"Philippines","10.0","3.0","7.0","-"
"Romania","6.0","D","D","-"
"Thailand","6.0","D","D","-"
"United Kingdom","9.0","6.0","3.0","-"
"Venezuela","7.0","4.0","3.0","-"
"Vietnam","10.0","3.0","7.0","-"
"Other","37.0","24.0","13.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
