"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Crestview-Fort Walton Beach-Destin, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","192.0","52.0","140.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","20.0","13.0","7.0","-"
"25 to 34 years","66.0","10.0","56.0","-"
"35 to 44 years","46.0","14.0","32.0","-"
"45 to 54 years","39.0","12.0","27.0","-"
"55 to 64 years","14.0","D","D","-"
"65 years and over","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","33.0","19.0","14.0","-"
"Married","129.0","26.0","103.0","-"
"Other","30.0","7.0","23.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","29.0","7.0","22.0","-"
"Service occupations","36.0","11.0","25.0","-"
"Sales and office occupations","13.0","3.0","10.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","10.0","D","D","-"
"Military","D","-","D","-"
"No occupation/not working outside home","46.0","3.0","43.0","-"
"Homemakers","12.0","-","12.0","-"
"Students or children","10.0","D","D","-"
"Retirees","4.0","D","D","-"
"Unemployed","20.0","-","20.0","-"
"Unknown","53.0","19.0","34.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","7.0","3.0","4.0","-"
"Canada","7.0","3.0","4.0","-"
"Colombia","10.0","D","D","-"
"Czech Republic","5.0","D","D","-"
"El Salvador","5.0","D","D","-"
"Germany","6.0","-","6.0","-"
"Jamaica","3.0","3.0","-","-"
"Korea, South","4.0","D","D","-"
"Lithuania","3.0","-","3.0","-"
"Mexico","9.0","5.0","4.0","-"
"Panama","3.0","D","D","-"
"Peru","4.0","-","4.0","-"
"Philippines","38.0","7.0","31.0","-"
"Poland","5.0","D","D","-"
"Romania","6.0","D","D","-"
"Russia","4.0","D","D","-"
"Thailand","9.0","-","9.0","-"
"Ukraine","4.0","D","D","-"
"United Kingdom","5.0","D","D","-"
"Vietnam","6.0","D","D","-"
"Other","49.0","16.0","33.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
