"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Grand Forks, ND-MN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","67.0","34.0","33.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","17.0","8.0","9.0","-"
"25 to 34 years","14.0","D","D","-"
"35 to 44 years","15.0","7.0","8.0","-"
"45 to 54 years","11.0","D","D","-"
"55 to 64 years","D","D","4.0","-"
"65 years and over","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","21.0","D","D","-"
"Married","41.0","19.0","22.0","-"
"Other","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","23.0","14.0","9.0","-"
"Service occupations","8.0","3.0","5.0","-"
"Sales and office occupations","4.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","4.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","18.0","7.0","11.0","-"
"Homemakers","D","-","D","-"
"Students or children","10.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","-","-"
"Unknown","10.0","7.0","3.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Azerbaijan","D","-","D","-"
"Bosnia and Herzegovina","D","-","D","-"
"Bulgaria","D","-","D","-"
"Canada","9.0","5.0","4.0","-"
"China","4.0","D","D","-"
"Costa Rica","D","-","D","-"
"Ethiopia","D","D","-","-"
"Germany","D","D","D","-"
"Honduras","D","-","D","-"
"Hungary","D","D","D","-"
"India","D","D","-","-"
"Jordan","D","D","D","-"
"Liberia","3.0","-","3.0","-"
"Mexico","4.0","D","D","-"
"Nigeria","3.0","D","D","-"
"Philippines","D","D","D","-"
"Somalia","7.0","4.0","3.0","-"
"Tajikistan","D","D","D","-"
"United Kingdom","4.0","D","D","-"
"Vietnam","D","D","D","-"
"Other","13.0","8.0","5.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
