"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Sedalia, MO","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","67.0","32.0","35.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","8.0","D","D","-"
"25 to 34 years","17.0","8.0","9.0","-"
"35 to 44 years","11.0","8.0","3.0","-"
"45 to 54 years","14.0","8.0","6.0","-"
"55 to 64 years","9.0","4.0","5.0","-"
"65 years and over","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","9.0","6.0","3.0","-"
"Married","52.0","26.0","26.0","-"
"Other","6.0","-","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","5.0","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","3.0","-","3.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","7.0","7.0","-","-"
"Production, transportation, and material moving occupations","14.0","10.0","4.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","24.0","7.0","17.0","-"
"Homemakers","9.0","-","9.0","-"
"Students or children","D","-","D","-"
"Retirees","D","4.0","D","-"
"Unemployed","8.0","3.0","5.0","-"
"Unknown","10.0","4.0","6.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Belarus","D","D","-","-"
"Canada","D","D","-","-"
"Colombia","D","-","D","-"
"India","D","D","-","-"
"Kosovo","D","-","D","-"
"Mexico","13.0","7.0","6.0","-"
"Moldova","19.0","9.0","10.0","-"
"Panama","D","-","D","-"
"Philippines","D","-","D","-"
"Russia","D","-","D","-"
"Soviet Union (former)","4.0","D","D","-"
"Ukraine","20.0","10.0","10.0","-"
"Vietnam","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
