"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Provo-Orem, UT","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","539.0","235.0","304.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","43.0","17.0","26.0","-"
"25 to 34 years","192.0","77.0","115.0","-"
"35 to 44 years","143.0","61.0","82.0","-"
"45 to 54 years","79.0","37.0","42.0","-"
"55 to 64 years","50.0","24.0","26.0","-"
"65 years and over","32.0","19.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","62.0","27.0","35.0","-"
"Married","435.0","196.0","239.0","-"
"Other","42.0","12.0","30.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","111.0","56.0","55.0","-"
"Service occupations","44.0","14.0","30.0","-"
"Sales and office occupations","48.0","20.0","28.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","17.0","D","D","-"
"Production, transportation, and material moving occupations","75.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","140.0","34.0","106.0","-"
"Homemakers","47.0","-","47.0","-"
"Students or children","41.0","15.0","26.0","-"
"Retirees","9.0","5.0","4.0","-"
"Unemployed","43.0","14.0","29.0","-"
"Unknown","104.0","46.0","58.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","15.0","7.0","8.0","-"
"Bolivia","6.0","D","D","-"
"Brazil","29.0","10.0","19.0","-"
"Canada","23.0","11.0","12.0","-"
"Chile","10.0","4.0","6.0","-"
"China","9.0","D","D","-"
"Colombia","13.0","6.0","7.0","-"
"Dominican Republic","11.0","5.0","6.0","-"
"Ecuador","13.0","8.0","5.0","-"
"El Salvador","19.0","8.0","11.0","-"
"Guatemala","9.0","3.0","6.0","-"
"Honduras","9.0","D","D","-"
"India","11.0","6.0","5.0","-"
"Mexico","155.0","79.0","76.0","-"
"Peru","44.0","14.0","30.0","-"
"Philippines","10.0","D","D","-"
"South Africa","11.0","5.0","6.0","-"
"Tonga","10.0","D","D","-"
"United Kingdom","10.0","3.0","7.0","-"
"Venezuela","9.0","5.0","4.0","-"
"Other","113.0","43.0","70.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
