"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Houston-Sugar Land-Baytown, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","18467.0","8757.0","9710.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","1709.0","806.0","903.0","-"
"25 to 34 years","4520.0","1968.0","2552.0","-"
"35 to 44 years","5555.0","2647.0","2908.0","-"
"45 to 54 years","3519.0","1763.0","1756.0","-"
"55 to 64 years","2021.0","1042.0","979.0","-"
"65 years and over","1143.0","531.0","612.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","3589.0","1942.0","1647.0","-"
"Married","12820.0","6030.0","6790.0","-"
"Other","2058.0","785.0","1273.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","4058.0","2155.0","1903.0","-"
"Service occupations","1601.0","472.0","1129.0","-"
"Sales and office occupations","1457.0","536.0","921.0","-"
"Farming, fishing, and forestry occupations","20.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","496.0","485.0","11.0","-"
"Production, transportation, and material moving occupations","1759.0","1378.0","381.0","-"
"Military","18.0","D","D","-"
"No occupation/not working outside home","3728.0","1057.0","2671.0","-"
"Homemakers","1523.0","15.0","1508.0","-"
"Students or children","1153.0","496.0","657.0","-"
"Retirees","416.0","251.0","165.0","-"
"Unemployed","636.0","295.0","341.0","-"
"Unknown","5330.0","2642.0","2688.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","224.0","111.0","113.0","-"
"China","735.0","312.0","423.0","-"
"Colombia","597.0","257.0","340.0","-"
"Cuba","161.0","85.0","76.0","-"
"El Salvador","1131.0","560.0","571.0","-"
"Ethiopia","157.0","90.0","67.0","-"
"Guatemala","221.0","111.0","110.0","-"
"Honduras","250.0","124.0","126.0","-"
"India","1610.0","780.0","830.0","-"
"Iran","266.0","119.0","147.0","-"
"Korea, South","141.0","60.0","81.0","-"
"Mexico","4323.0","2180.0","2143.0","-"
"Nigeria","882.0","416.0","466.0","-"
"Pakistan","904.0","485.0","419.0","-"
"Peru","145.0","68.0","77.0","-"
"Philippines","858.0","332.0","526.0","-"
"Taiwan","158.0","63.0","95.0","-"
"United Kingdom","326.0","188.0","138.0","-"
"Venezuela","306.0","116.0","190.0","-"
"Vietnam","1243.0","450.0","793.0","-"
"Other","3814.0","1841.0","1973.0","-"
"Unknown","15.0","9.0","6.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
