"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Austin-Round Rock-San Marcos, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","3528.0","1617.0","1911.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","367.0","160.0","207.0","-"
"25 to 34 years","977.0","407.0","570.0","-"
"35 to 44 years","1177.0","558.0","619.0","-"
"45 to 54 years","555.0","272.0","283.0","-"
"55 to 64 years","295.0","143.0","152.0","-"
"65 years and over","157.0","77.0","80.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","731.0","384.0","347.0","-"
"Married","2430.0","1089.0","1341.0","-"
"Other","367.0","144.0","223.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1003.0","555.0","448.0","-"
"Service occupations","409.0","132.0","277.0","-"
"Sales and office occupations","316.0","128.0","188.0","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","61.0","D","D","-"
"Production, transportation, and material moving occupations","297.0","204.0","93.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","902.0","252.0","650.0","-"
"Homemakers","275.0","D","D","-"
"Students or children","330.0","143.0","187.0","-"
"Retirees","89.0","D","D","-"
"Unemployed","208.0","60.0","148.0","-"
"Unknown","535.0","284.0","251.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","54.0","20.0","34.0","-"
"Canada","69.0","41.0","28.0","-"
"China","156.0","70.0","86.0","-"
"Colombia","60.0","21.0","39.0","-"
"Cuba","37.0","13.0","24.0","-"
"El Salvador","48.0","19.0","29.0","-"
"Ethiopia","58.0","35.0","23.0","-"
"Germany","30.0","13.0","17.0","-"
"India","382.0","188.0","194.0","-"
"Iran","47.0","25.0","22.0","-"
"Korea, South","69.0","34.0","35.0","-"
"Mexico","839.0","382.0","457.0","-"
"Nepal","33.0","22.0","11.0","-"
"Nigeria","50.0","29.0","21.0","-"
"Pakistan","126.0","67.0","59.0","-"
"Philippines","160.0","55.0","105.0","-"
"Russia","36.0","13.0","23.0","-"
"Taiwan","62.0","16.0","46.0","-"
"United Kingdom","92.0","53.0","39.0","-"
"Vietnam","186.0","73.0","113.0","-"
"Other","933.0","428.0","505.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
