"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: New Bern, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","84.0","45.0","39.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","14.0","9.0","5.0","-"
"25 to 34 years","24.0","12.0","12.0","-"
"35 to 44 years","20.0","10.0","10.0","-"
"45 to 54 years","15.0","7.0","8.0","-"
"55 to 64 years","6.0","D","D","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","8.0","D","D","-"
"Married","71.0","36.0","35.0","-"
"Other","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","17.0","11.0","6.0","-"
"Service occupations","7.0","D","D","-"
"Sales and office occupations","5.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","12.0","8.0","4.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","13.0","D","D","-"
"Homemakers","7.0","-","7.0","-"
"Students or children","3.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","D","-","-"
"Unknown","26.0","16.0","10.0","-"
"","","","",""
"Leading countries of birth","","","",""
"American Samoa","D","D","-","-"
"Australia","D","D","-","-"
"Brazil","D","-","D","-"
"Burma","10.0","5.0","5.0","-"
"Canada","3.0","D","D","-"
"China","D","-","D","-"
"Colombia","5.0","D","D","-"
"Dominican Republic","5.0","D","D","-"
"France","3.0","D","D","-"
"Germany","4.0","D","D","-"
"Guyana","D","D","-","-"
"Mexico","4.0","D","D","-"
"Nicaragua","D","D","D","-"
"Peru","3.0","D","D","-"
"Philippines","7.0","3.0","4.0","-"
"Russia","D","-","D","-"
"Thailand","D","D","D","-"
"United Kingdom","D","D","D","-"
"Venezuela","D","D","-","-"
"Yemen","5.0","5.0","-","-"
"Other","18.0","10.0","8.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
