"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Miami-Fort Lauderdale-Pompano Beach, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","55560.0","24246.0","31314.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","4959.0","2218.0","2741.0","-"
"25 to 34 years","11939.0","4901.0","7038.0","-"
"35 to 44 years","13629.0","6190.0","7439.0","-"
"45 to 54 years","10102.0","4532.0","5570.0","-"
"55 to 64 years","6795.0","3032.0","3763.0","-"
"65 years and over","8136.0","3373.0","4763.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","12811.0","6051.0","6760.0","-"
"Married","31356.0","14440.0","16916.0","-"
"Other","11393.0","3755.0","7638.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","9102.0","4317.0","4785.0","-"
"Service occupations","5743.0","2096.0","3647.0","-"
"Sales and office occupations","5476.0","1860.0","3616.0","-"
"Farming, fishing, and forestry occupations","70.0","57.0","13.0","-"
"Construction, extraction, maintenance and repair occupations","974.0","947.0","27.0","-"
"Production, transportation, and material moving occupations","4031.0","2834.0","1197.0","-"
"Military","35.0","28.0","7.0","-"
"No occupation/not working outside home","17208.0","5964.0","11244.0","-"
"Homemakers","2039.0","30.0","2009.0","-"
"Students or children","2448.0","979.0","1469.0","-"
"Retirees","2341.0","1153.0","1188.0","-"
"Unemployed","10380.0","3802.0","6578.0","-"
"Unknown","12921.0","6143.0","6778.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","1249.0","554.0","695.0","-"
"Brazil","1790.0","708.0","1082.0","-"
"Canada","415.0","200.0","215.0","-"
"Colombia","7414.0","2956.0","4458.0","-"
"Cuba","15464.0","7034.0","8430.0","-"
"Dominican Republic","1379.0","575.0","804.0","-"
"Ecuador","791.0","330.0","461.0","-"
"Guatemala","353.0","175.0","178.0","-"
"Haiti","5728.0","2609.0","3119.0","-"
"Honduras","636.0","268.0","368.0","-"
"India","558.0","261.0","297.0","-"
"Israel","336.0","189.0","147.0","-"
"Jamaica","3215.0","1293.0","1922.0","-"
"Mexico","758.0","348.0","410.0","-"
"Nicaragua","2356.0","976.0","1380.0","-"
"Peru","1956.0","764.0","1192.0","-"
"Philippines","432.0","147.0","285.0","-"
"Trinidad and Tobago","482.0","219.0","263.0","-"
"United Kingdom","327.0","165.0","162.0","-"
"Venezuela","2755.0","1185.0","1570.0","-"
"Other","7154.0","3280.0","3874.0","-"
"Unknown","12.0","10.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
