"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Virginia Beach-Norfolk-Newport News, VA-NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1886.0","860.0","1026.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","326.0","187.0","139.0","-"
"25 to 34 years","665.0","312.0","353.0","-"
"35 to 44 years","420.0","162.0","258.0","-"
"45 to 54 years","265.0","107.0","158.0","-"
"55 to 64 years","126.0","53.0","73.0","-"
"65 years and over","84.0","39.0","45.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","447.0","269.0","178.0","-"
"Married","1270.0","530.0","740.0","-"
"Other","169.0","61.0","108.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","187.0","73.0","114.0","-"
"Service occupations","86.0","28.0","58.0","-"
"Sales and office occupations","59.0","19.0","40.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","24.0","D","D","-"
"Production, transportation, and material moving occupations","70.0","D","D","-"
"Military","128.0","91.0","37.0","-"
"No occupation/not working outside home","252.0","91.0","161.0","-"
"Homemakers","28.0","-","28.0","-"
"Students or children","142.0","68.0","74.0","-"
"Retirees","21.0","9.0","12.0","-"
"Unemployed","61.0","14.0","47.0","-"
"Unknown","1080.0","495.0","585.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","48.0","20.0","28.0","-"
"China","79.0","37.0","42.0","-"
"Colombia","56.0","27.0","29.0","-"
"Cuba","27.0","14.0","13.0","-"
"Dominican Republic","37.0","22.0","15.0","-"
"Germany","25.0","8.0","17.0","-"
"Ghana","32.0","18.0","14.0","-"
"Haiti","25.0","11.0","14.0","-"
"India","85.0","48.0","37.0","-"
"Jamaica","77.0","34.0","43.0","-"
"Korea, South","44.0","23.0","21.0","-"
"Mexico","58.0","33.0","25.0","-"
"Morocco","34.0","15.0","19.0","-"
"Nigeria","44.0","21.0","23.0","-"
"Peru","29.0","12.0","17.0","-"
"Philippines","335.0","137.0","198.0","-"
"Russia","37.0","7.0","30.0","-"
"Trinidad and Tobago","31.0","12.0","19.0","-"
"United Kingdom","49.0","23.0","26.0","-"
"Vietnam","40.0","16.0","24.0","-"
"Other","693.0","321.0","372.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
