"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Brownsville-Harlingen, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","818.0","378.0","440.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","78.0","37.0","41.0","-"
"25 to 34 years","199.0","88.0","111.0","-"
"35 to 44 years","157.0","64.0","93.0","-"
"45 to 54 years","165.0","87.0","78.0","-"
"55 to 64 years","144.0","67.0","77.0","-"
"65 years and over","75.0","35.0","40.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","147.0","74.0","73.0","-"
"Married","563.0","274.0","289.0","-"
"Other","108.0","30.0","78.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","157.0","75.0","82.0","-"
"Service occupations","78.0","21.0","57.0","-"
"Sales and office occupations","74.0","30.0","44.0","-"
"Farming, fishing, and forestry occupations","4.0","4.0","-","-"
"Construction, extraction, maintenance and repair occupations","13.0","13.0","-","-"
"Production, transportation, and material moving occupations","70.0","49.0","21.0","-"
"Military","3.0","3.0","-","-"
"No occupation/not working outside home","200.0","63.0","137.0","-"
"Homemakers","50.0","4.0","46.0","-"
"Students or children","45.0","17.0","28.0","-"
"Retirees","24.0","16.0","8.0","-"
"Unemployed","81.0","26.0","55.0","-"
"Unknown","219.0","120.0","99.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","D","D","D","-"
"Canada","6.0","3.0","3.0","-"
"China","3.0","D","D","-"
"Colombia","4.0","D","D","-"
"Cuba","3.0","D","D","-"
"El Salvador","8.0","4.0","4.0","-"
"Germany","D","D","-","-"
"Ghana","3.0","D","D","-"
"Guyana","D","-","D","-"
"Honduras","7.0","D","D","-"
"Hungary","D","D","-","-"
"India","19.0","8.0","11.0","-"
"Japan","D","-","D","-"
"Mexico","699.0","325.0","374.0","-"
"Nigeria","3.0","D","D","-"
"Pakistan","5.0","D","D","-"
"Peru","D","-","D","-"
"Philippines","28.0","11.0","17.0","-"
"Sri Lanka","D","-","D","-"
"Taiwan","D","D","D","-"
"Other","14.0","6.0","8.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
