"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Waco, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","177.0","79.0","98.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","23.0","6.0","17.0","-"
"25 to 34 years","60.0","28.0","32.0","-"
"35 to 44 years","32.0","14.0","18.0","-"
"45 to 54 years","32.0","14.0","18.0","-"
"55 to 64 years","26.0","D","D","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","39.0","13.0","26.0","-"
"Married","118.0","59.0","59.0","-"
"Other","20.0","7.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","35.0","16.0","19.0","-"
"Service occupations","26.0","D","D","-"
"Sales and office occupations","13.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","8.0","8.0","-","-"
"Production, transportation, and material moving occupations","26.0","22.0","4.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","46.0","11.0","35.0","-"
"Homemakers","13.0","-","13.0","-"
"Students or children","16.0","5.0","11.0","-"
"Retirees","3.0","D","D","-"
"Unemployed","14.0","D","D","-"
"Unknown","23.0","13.0","10.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","D","-","D","-"
"Australia","D","D","-","-"
"Bangladesh","D","-","D","-"
"Brazil","D","D","D","-"
"Canada","3.0","3.0","-","-"
"China","4.0","D","D","-"
"Colombia","4.0","D","D","-"
"Germany","D","-","D","-"
"Guyana","3.0","D","D","-"
"India","6.0","D","D","-"
"Iran","D","D","D","-"
"Jordan","3.0","D","D","-"
"Mexico","92.0","45.0","47.0","-"
"Pakistan","8.0","5.0","3.0","-"
"Philippines","9.0","-","9.0","-"
"Poland","D","D","D","-"
"Romania","5.0","D","D","-"
"Ukraine","D","-","D","-"
"United Kingdom","4.0","D","D","-"
"Vietnam","3.0","-","3.0","-"
"Other","19.0","10.0","9.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
