"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Norwich-New London, CT","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","484.0","226.0","258.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","64.0","31.0","33.0","-"
"25 to 34 years","124.0","48.0","76.0","-"
"35 to 44 years","154.0","77.0","77.0","-"
"45 to 54 years","93.0","46.0","47.0","-"
"55 to 64 years","29.0","15.0","14.0","-"
"65 years and over","20.0","9.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","126.0","61.0","65.0","-"
"Married","306.0","142.0","164.0","-"
"Other","52.0","23.0","29.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","106.0","60.0","46.0","-"
"Service occupations","79.0","31.0","48.0","-"
"Sales and office occupations","62.0","31.0","31.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","39.0","22.0","17.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","128.0","41.0","87.0","-"
"Homemakers","27.0","D","D","-"
"Students or children","33.0","12.0","21.0","-"
"Retirees","10.0","D","D","-"
"Unemployed","58.0","22.0","36.0","-"
"Unknown","67.0","38.0","29.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","6.0","D","D","-"
"Bangladesh","7.0","3.0","4.0","-"
"Burma","5.0","D","D","-"
"Canada","12.0","7.0","5.0","-"
"Cape Verde","10.0","D","D","-"
"China","99.0","49.0","50.0","-"
"Colombia","13.0","4.0","9.0","-"
"Dominican Republic","30.0","17.0","13.0","-"
"Ecuador","6.0","3.0","3.0","-"
"Egypt","5.0","5.0","-","-"
"Haiti","32.0","16.0","16.0","-"
"India","43.0","24.0","19.0","-"
"Jamaica","8.0","3.0","5.0","-"
"Pakistan","19.0","8.0","11.0","-"
"Peru","28.0","18.0","10.0","-"
"Philippines","24.0","9.0","15.0","-"
"Poland","8.0","D","D","-"
"Russia","6.0","D","D","-"
"Ukraine","6.0","D","D","-"
"United Kingdom","24.0","11.0","13.0","-"
"Other","92.0","39.0","53.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
