"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Mobile, AL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","326.0","149.0","177.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","37.0","14.0","23.0","-"
"25 to 34 years","88.0","47.0","41.0","-"
"35 to 44 years","75.0","35.0","40.0","-"
"45 to 54 years","64.0","27.0","37.0","-"
"55 to 64 years","38.0","20.0","18.0","-"
"65 years and over","24.0","6.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","74.0","37.0","37.0","-"
"Married","209.0","97.0","112.0","-"
"Other","43.0","15.0","28.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","60.0","38.0","22.0","-"
"Service occupations","40.0","13.0","27.0","-"
"Sales and office occupations","15.0","4.0","11.0","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","13.0","D","D","-"
"Production, transportation, and material moving occupations","26.0","15.0","11.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","73.0","24.0","49.0","-"
"Homemakers","17.0","D","D","-"
"Students or children","27.0","11.0","16.0","-"
"Retirees","8.0","D","D","-"
"Unemployed","21.0","9.0","12.0","-"
"Unknown","92.0","40.0","52.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","5.0","D","D","-"
"Bosnia and Herzegovina","4.0","D","D","-"
"Cambodia","24.0","7.0","17.0","-"
"Canada","5.0","D","D","-"
"China","10.0","D","D","-"
"Colombia","8.0","3.0","5.0","-"
"Cuba","5.0","D","D","-"
"Germany","4.0","-","4.0","-"
"India","15.0","8.0","7.0","-"
"Iran","5.0","D","D","-"
"Iraq","5.0","D","D","-"
"Kenya","8.0","3.0","5.0","-"
"Korea, South","6.0","D","D","-"
"Laos","20.0","10.0","10.0","-"
"Mexico","15.0","9.0","6.0","-"
"Philippines","12.0","3.0","9.0","-"
"Romania","5.0","D","D","-"
"Thailand","9.0","D","D","-"
"Trinidad and Tobago","6.0","3.0","3.0","-"
"Vietnam","49.0","17.0","32.0","-"
"Other","105.0","57.0","48.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
