"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Elkhart-Goshen, IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","146.0","80.0","66.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","24.0","12.0","12.0","-"
"25 to 34 years","34.0","18.0","16.0","-"
"35 to 44 years","38.0","21.0","17.0","-"
"45 to 54 years","25.0","13.0","12.0","-"
"55 to 64 years","18.0","D","D","-"
"65 years and over","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","31.0","22.0","9.0","-"
"Married","99.0","51.0","48.0","-"
"Other","16.0","7.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","23.0","9.0","14.0","-"
"Service occupations","11.0","D","D","-"
"Sales and office occupations","6.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","6.0","6.0","-","-"
"Production, transportation, and material moving occupations","34.0","23.0","11.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","40.0","22.0","18.0","-"
"Homemakers","6.0","-","6.0","-"
"Students or children","11.0","D","D","-"
"Retirees","5.0","D","D","-"
"Unemployed","18.0","9.0","9.0","-"
"Unknown","26.0","14.0","12.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","D","D","D","-"
"Belarus","D","D","-","-"
"Bulgaria","D","D","-","-"
"Canada","6.0","D","D","-"
"Chad","D","D","-","-"
"Chile","D","D","-","-"
"Colombia","3.0","D","D","-"
"Costa Rica","D","-","D","-"
"Cuba","3.0","3.0","-","-"
"Dominican Republic","D","-","D","-"
"Ghana","D","D","-","-"
"Honduras","4.0","D","D","-"
"India","4.0","D","D","-"
"Kenya","4.0","-","4.0","-"
"Mexico","71.0","45.0","26.0","-"
"Philippines","8.0","D","D","-"
"Russia","D","D","D","-"
"South Africa","D","D","D","-"
"Ukraine","8.0","4.0","4.0","-"
"Venezuela","5.0","D","D","-"
"Other","15.0","6.0","9.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
