"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Bakersfield-Delano, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2098.0","1005.0","1093.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","225.0","103.0","122.0","-"
"25 to 34 years","544.0","243.0","301.0","-"
"35 to 44 years","523.0","239.0","284.0","-"
"45 to 54 years","348.0","182.0","166.0","-"
"55 to 64 years","297.0","158.0","139.0","-"
"65 years and over","161.0","80.0","81.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","407.0","196.0","211.0","-"
"Married","1500.0","746.0","754.0","-"
"Other","191.0","63.0","128.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","359.0","139.0","220.0","-"
"Service occupations","180.0","55.0","125.0","-"
"Sales and office occupations","132.0","57.0","75.0","-"
"Farming, fishing, and forestry occupations","94.0","57.0","37.0","-"
"Construction, extraction, maintenance and repair occupations","65.0","65.0","-","-"
"Production, transportation, and material moving occupations","310.0","238.0","72.0","-"
"Military","4.0","4.0","-","-"
"No occupation/not working outside home","550.0","180.0","370.0","-"
"Homemakers","132.0","7.0","125.0","-"
"Students or children","140.0","46.0","94.0","-"
"Retirees","79.0","46.0","33.0","-"
"Unemployed","199.0","81.0","118.0","-"
"Unknown","404.0","210.0","194.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Cambodia","12.0","3.0","9.0","-"
"China","17.0","8.0","9.0","-"
"Colombia","15.0","8.0","7.0","-"
"El Salvador","80.0","39.0","41.0","-"
"Guatemala","39.0","18.0","21.0","-"
"Honduras","12.0","D","D","-"
"India","307.0","147.0","160.0","-"
"Iran","11.0","5.0","6.0","-"
"Korea, South","12.0","4.0","8.0","-"
"Mexico","1023.0","534.0","489.0","-"
"Nigeria","9.0","4.0","5.0","-"
"Pakistan","16.0","8.0","8.0","-"
"Peru","15.0","7.0","8.0","-"
"Philippines","292.0","104.0","188.0","-"
"Russia","11.0","4.0","7.0","-"
"Syria","10.0","D","D","-"
"Thailand","11.0","4.0","7.0","-"
"Venezuela","9.0","4.0","5.0","-"
"Vietnam","16.0","6.0","10.0","-"
"Yemen","15.0","7.0","8.0","-"
"Other","166.0","76.0","90.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
