"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Tampa-St. Petersburg-Clearwater, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","7502.0","3243.0","4259.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","718.0","320.0","398.0","-"
"25 to 34 years","1883.0","780.0","1103.0","-"
"35 to 44 years","2095.0","882.0","1213.0","-"
"45 to 54 years","1408.0","629.0","779.0","-"
"55 to 64 years","790.0","359.0","431.0","-"
"65 years and over","608.0","273.0","335.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1566.0","764.0","802.0","-"
"Married","4713.0","2054.0","2659.0","-"
"Other","1223.0","425.0","798.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1126.0","505.0","621.0","-"
"Service occupations","655.0","214.0","441.0","-"
"Sales and office occupations","550.0","181.0","369.0","-"
"Farming, fishing, and forestry occupations","7.0","7.0","-","-"
"Construction, extraction, maintenance and repair occupations","123.0","D","D","-"
"Production, transportation, and material moving occupations","605.0","386.0","219.0","-"
"Military","12.0","D","D","-"
"No occupation/not working outside home","1136.0","370.0","766.0","-"
"Homemakers","233.0","7.0","226.0","-"
"Students or children","415.0","159.0","256.0","-"
"Retirees","169.0","85.0","84.0","-"
"Unemployed","319.0","119.0","200.0","-"
"Unknown","3288.0","1453.0","1835.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","187.0","88.0","99.0","-"
"Bosnia and Herzegovina","191.0","92.0","99.0","-"
"Brazil","132.0","45.0","87.0","-"
"Canada","173.0","75.0","98.0","-"
"China","97.0","42.0","55.0","-"
"Colombia","803.0","331.0","472.0","-"
"Cuba","961.0","444.0","517.0","-"
"Dominican Republic","214.0","103.0","111.0","-"
"Egypt","121.0","70.0","51.0","-"
"Haiti","201.0","91.0","110.0","-"
"India","374.0","169.0","205.0","-"
"Jamaica","216.0","85.0","131.0","-"
"Mexico","287.0","148.0","139.0","-"
"Peru","200.0","77.0","123.0","-"
"Philippines","308.0","90.0","218.0","-"
"Poland","103.0","32.0","71.0","-"
"Trinidad and Tobago","101.0","43.0","58.0","-"
"United Kingdom","193.0","93.0","100.0","-"
"Venezuela","197.0","81.0","116.0","-"
"Vietnam","284.0","92.0","192.0","-"
"Other","2158.0","952.0","1206.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
