"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Huntsville, AL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","368.0","152.0","216.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","36.0","16.0","20.0","-"
"25 to 34 years","87.0","33.0","54.0","-"
"35 to 44 years","125.0","56.0","69.0","-"
"45 to 54 years","80.0","36.0","44.0","-"
"55 to 64 years","30.0","D","D","-"
"65 years and over","10.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","59.0","35.0","24.0","-"
"Married","273.0","104.0","169.0","-"
"Other","36.0","13.0","23.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","97.0","58.0","39.0","-"
"Service occupations","33.0","D","D","-"
"Sales and office occupations","24.0","9.0","15.0","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","10.0","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","91.0","22.0","69.0","-"
"Homemakers","32.0","D","D","-"
"Students or children","35.0","14.0","21.0","-"
"Retirees","5.0","D","D","-"
"Unemployed","19.0","5.0","14.0","-"
"Unknown","101.0","43.0","58.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","5.0","D","D","-"
"Burma","6.0","D","D","-"
"Cameroon","7.0","D","D","-"
"Canada","8.0","D","D","-"
"China","35.0","19.0","16.0","-"
"Germany","15.0","4.0","11.0","-"
"India","43.0","21.0","22.0","-"
"Iran","12.0","D","D","-"
"Kenya","9.0","4.0","5.0","-"
"Korea, South","14.0","6.0","8.0","-"
"Mexico","27.0","9.0","18.0","-"
"Nigeria","7.0","D","D","-"
"Pakistan","6.0","3.0","3.0","-"
"Philippines","11.0","D","D","-"
"Poland","6.0","D","D","-"
"Russia","12.0","D","D","-"
"Sudan","8.0","8.0","-","-"
"Ukraine","5.0","D","D","-"
"United Kingdom","14.0","7.0","7.0","-"
"Vietnam","19.0","7.0","12.0","-"
"Other","99.0","38.0","61.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
