"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: East Stroudsburg, PA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","290.0","119.0","171.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","23.0","5.0","18.0","-"
"25 to 34 years","60.0","21.0","39.0","-"
"35 to 44 years","84.0","33.0","51.0","-"
"45 to 54 years","74.0","35.0","39.0","-"
"55 to 64 years","28.0","11.0","17.0","-"
"65 years and over","21.0","14.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","45.0","19.0","26.0","-"
"Married","215.0","89.0","126.0","-"
"Other","30.0","11.0","19.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","53.0","26.0","27.0","-"
"Service occupations","34.0","D","D","-"
"Sales and office occupations","25.0","9.0","16.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","31.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","84.0","23.0","61.0","-"
"Homemakers","24.0","-","24.0","-"
"Students or children","13.0","D","D","-"
"Retirees","8.0","D","D","-"
"Unemployed","39.0","17.0","22.0","-"
"Unknown","54.0","26.0","28.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","4.0","-","4.0","-"
"Bulgaria","13.0","6.0","7.0","-"
"China","4.0","D","D","-"
"Colombia","5.0","D","D","-"
"Dominican Republic","9.0","D","D","-"
"Ecuador","5.0","D","D","-"
"Egypt","6.0","D","D","-"
"Ghana","5.0","D","D","-"
"Guyana","8.0","D","D","-"
"Haiti","4.0","4.0","-","-"
"Honduras","4.0","D","D","-"
"India","14.0","7.0","7.0","-"
"Jamaica","24.0","8.0","16.0","-"
"Mexico","5.0","D","D","-"
"Nigeria","5.0","D","D","-"
"Peru","9.0","5.0","4.0","-"
"Philippines","13.0","5.0","8.0","-"
"Poland","33.0","15.0","18.0","-"
"Trinidad and Tobago","11.0","3.0","8.0","-"
"United Kingdom","8.0","3.0","5.0","-"
"Other","101.0","42.0","59.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
