"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Tuscaloosa, AL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","87.0","53.0","34.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","10.0","D","D","-"
"25 to 34 years","25.0","15.0","10.0","-"
"35 to 44 years","27.0","19.0","8.0","-"
"45 to 54 years","15.0","8.0","7.0","-"
"55 to 64 years","D","D","5.0","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","20.0","14.0","6.0","-"
"Married","58.0","35.0","23.0","-"
"Other","9.0","4.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","19.0","13.0","6.0","-"
"Service occupations","3.0","D","D","-"
"Sales and office occupations","13.0","9.0","4.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","3.0","3.0","-","-"
"Production, transportation, and material moving occupations","6.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","16.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","11.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","-","D","-"
"Unknown","27.0","16.0","11.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","D","D","-","-"
"Bulgaria","D","-","D","-"
"Canada","3.0","D","D","-"
"China","6.0","D","D","-"
"Colombia","5.0","D","D","-"
"Dominican Republic","D","D","-","-"
"Egypt","7.0","D","D","-"
"Gabon","D","-","D","-"
"India","5.0","D","D","-"
"Jamaica","D","D","D","-"
"Korea, South","4.0","D","D","-"
"Lebanon","D","D","-","-"
"Mexico","7.0","4.0","3.0","-"
"Nigeria","3.0","D","D","-"
"Philippines","D","D","D","-"
"Qatar","D","D","-","-"
"Russia","D","-","D","-"
"Thailand","D","D","D","-"
"Vietnam","3.0","-","3.0","-"
"Yemen","11.0","11.0","-","-"
"Other","15.0","8.0","7.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
