"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Deltona-Daytona Beach-Ormond Beach, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","657.0","280.0","377.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","65.0","37.0","28.0","-"
"25 to 34 years","149.0","57.0","92.0","-"
"35 to 44 years","176.0","81.0","95.0","-"
"45 to 54 years","134.0","52.0","82.0","-"
"55 to 64 years","82.0","38.0","44.0","-"
"65 years and over","51.0","15.0","36.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","125.0","64.0","61.0","-"
"Married","436.0","175.0","261.0","-"
"Other","96.0","41.0","55.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","122.0","63.0","59.0","-"
"Service occupations","50.0","12.0","38.0","-"
"Sales and office occupations","55.0","18.0","37.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","11.0","11.0","-","-"
"Production, transportation, and material moving occupations","57.0","D","D","-"
"Military","D","D","D","-"
"No occupation/not working outside home","140.0","56.0","84.0","-"
"Homemakers","18.0","-","18.0","-"
"Students or children","45.0","22.0","23.0","-"
"Retirees","23.0","7.0","16.0","-"
"Unemployed","54.0","27.0","27.0","-"
"Unknown","217.0","85.0","132.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","12.0","8.0","4.0","-"
"Bangladesh","16.0","6.0","10.0","-"
"Brazil","11.0","3.0","8.0","-"
"Canada","20.0","10.0","10.0","-"
"China","8.0","3.0","5.0","-"
"Colombia","60.0","24.0","36.0","-"
"Cuba","15.0","6.0","9.0","-"
"Dominican Republic","25.0","15.0","10.0","-"
"Egypt","23.0","16.0","7.0","-"
"Germany","14.0","D","D","-"
"Haiti","12.0","7.0","5.0","-"
"Hungary","10.0","6.0","4.0","-"
"India","33.0","19.0","14.0","-"
"Jamaica","34.0","15.0","19.0","-"
"Mexico","41.0","22.0","19.0","-"
"Peru","16.0","5.0","11.0","-"
"Philippines","41.0","5.0","36.0","-"
"Russia","15.0","3.0","12.0","-"
"United Kingdom","26.0","14.0","12.0","-"
"Vietnam","21.0","D","D","-"
"Other","203.0","89.0","114.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
