"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: El Paso, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2559.0","1151.0","1408.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","257.0","122.0","135.0","-"
"25 to 34 years","635.0","281.0","354.0","-"
"35 to 44 years","671.0","298.0","373.0","-"
"45 to 54 years","427.0","208.0","219.0","-"
"55 to 64 years","347.0","148.0","199.0","-"
"65 years and over","222.0","94.0","128.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","505.0","243.0","262.0","-"
"Married","1720.0","812.0","908.0","-"
"Other","334.0","96.0","238.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","441.0","218.0","223.0","-"
"Service occupations","245.0","88.0","157.0","-"
"Sales and office occupations","230.0","85.0","145.0","-"
"Farming, fishing, and forestry occupations","3.0","3.0","-","-"
"Construction, extraction, maintenance and repair occupations","75.0","D","D","-"
"Production, transportation, and material moving occupations","295.0","234.0","61.0","-"
"Military","52.0","D","D","-"
"No occupation/not working outside home","795.0","191.0","604.0","-"
"Homemakers","194.0","-","194.0","-"
"Students or children","216.0","56.0","160.0","-"
"Retirees","93.0","47.0","46.0","-"
"Unemployed","292.0","88.0","204.0","-"
"Unknown","423.0","211.0","212.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","5.0","D","D","-"
"China","10.0","5.0","5.0","-"
"Colombia","22.0","9.0","13.0","-"
"Cuba","12.0","8.0","4.0","-"
"El Salvador","6.0","D","D","-"
"Germany","22.0","7.0","15.0","-"
"Ghana","6.0","D","D","-"
"Guatemala","9.0","5.0","4.0","-"
"Honduras","9.0","5.0","4.0","-"
"India","27.0","12.0","15.0","-"
"Iran","11.0","4.0","7.0","-"
"Jamaica","10.0","6.0","4.0","-"
"Korea, South","27.0","9.0","18.0","-"
"Mexico","2186.0","981.0","1205.0","-"
"Micronesia, Federated States of","6.0","D","D","-"
"Nigeria","7.0","3.0","4.0","-"
"Philippines","44.0","18.0","26.0","-"
"Taiwan","6.0","D","D","-"
"Thailand","6.0","3.0","3.0","-"
"Vietnam","6.0","D","D","-"
"Other","122.0","55.0","67.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
