"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Bloomington-Normal, IL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","167.0","76.0","91.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","12.0","D","D","-"
"25 to 34 years","37.0","12.0","25.0","-"
"35 to 44 years","69.0","32.0","37.0","-"
"45 to 54 years","33.0","20.0","13.0","-"
"55 to 64 years","10.0","7.0","3.0","-"
"65 years and over","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","23.0","D","D","-"
"Married","139.0","63.0","76.0","-"
"Other","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","31.0","18.0","13.0","-"
"Service occupations","9.0","4.0","5.0","-"
"Sales and office occupations","7.0","-","7.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","D","D","-","-"
"No occupation/not working outside home","20.0","4.0","16.0","-"
"Homemakers","D","-","D","-"
"Students or children","13.0","4.0","9.0","-"
"Retirees","D","-","D","-"
"Unemployed","-","-","-","-"
"Unknown","97.0","47.0","50.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","D","D","-","-"
"Argentina","D","-","D","-"
"Bangladesh","3.0","D","D","-"
"Barbados","3.0","D","D","-"
"Canada","3.0","D","D","-"
"China","5.0","D","D","-"
"Colombia","4.0","D","D","-"
"Congo, Democratic Republic of the","3.0","3.0","-","-"
"El Salvador","4.0","D","D","-"
"Guatemala","D","D","D","-"
"India","67.0","36.0","31.0","-"
"Mexico","22.0","8.0","14.0","-"
"Nigeria","4.0","D","D","-"
"Philippines","6.0","3.0","3.0","-"
"South Africa","D","-","D","-"
"Sri Lanka","D","D","D","-"
"Thailand","4.0","-","4.0","-"
"Ukraine","D","D","D","-"
"United Kingdom","4.0","D","D","-"
"Vietnam","7.0","-","7.0","-"
"Other","17.0","10.0","7.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
