"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Pensacola-Ferry Pass-Brent, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","332.0","111.0","221.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","29.0","13.0","16.0","-"
"25 to 34 years","87.0","32.0","55.0","-"
"35 to 44 years","86.0","29.0","57.0","-"
"45 to 54 years","71.0","17.0","54.0","-"
"55 to 64 years","36.0","11.0","25.0","-"
"65 years and over","23.0","9.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","52.0","32.0","20.0","-"
"Married","246.0","72.0","174.0","-"
"Other","34.0","7.0","27.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","14.0","3.0","11.0","-"
"Service occupations","4.0","D","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","6.0","D","D","-"
"Military","19.0","15.0","4.0","-"
"No occupation/not working outside home","25.0","9.0","16.0","-"
"Homemakers","4.0","-","4.0","-"
"Students or children","16.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","260.0","78.0","182.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","4.0","D","D","-"
"Brazil","10.0","4.0","6.0","-"
"Canada","10.0","3.0","7.0","-"
"Colombia","8.0","D","D","-"
"Cuba","4.0","D","D","-"
"Egypt","6.0","D","D","-"
"Germany","10.0","D","D","-"
"Haiti","4.0","D","D","-"
"Honduras","7.0","D","D","-"
"India","6.0","3.0","3.0","-"
"Iran","4.0","D","D","-"
"Jamaica","4.0","D","D","-"
"Korea","7.0","D","D","-"
"Mexico","20.0","6.0","14.0","-"
"Philippines","54.0","13.0","41.0","-"
"Russia","9.0","D","D","-"
"Spain","5.0","-","5.0","-"
"Thailand","5.0","D","D","-"
"United Kingdom","10.0","D","D","-"
"Vietnam","47.0","21.0","26.0","-"
"Other","98.0","40.0","58.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
