"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Sioux Falls, SD","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","433.0","206.0","227.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","42.0","21.0","21.0","-"
"25 to 34 years","139.0","71.0","68.0","-"
"35 to 44 years","140.0","60.0","80.0","-"
"45 to 54 years","63.0","33.0","30.0","-"
"55 to 64 years","40.0","18.0","22.0","-"
"65 years and over","9.0","3.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","108.0","67.0","41.0","-"
"Married","268.0","120.0","148.0","-"
"Other","57.0","19.0","38.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","24.0","12.0","12.0","-"
"Service occupations","23.0","7.0","16.0","-"
"Sales and office occupations","12.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","42.0","26.0","16.0","-"
"Military","5.0","D","D","-"
"No occupation/not working outside home","29.0","14.0","15.0","-"
"Homemakers","D","-","D","-"
"Students or children","15.0","10.0","5.0","-"
"Retirees","D","D","D","-"
"Unemployed","7.0","D","D","-"
"Unknown","292.0","132.0","160.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","6.0","D","D","-"
"Bosnia and Herzegovina","51.0","27.0","24.0","-"
"Canada","6.0","3.0","3.0","-"
"China","5.0","D","D","-"
"Croatia","10.0","4.0","6.0","-"
"El Salvador","8.0","3.0","5.0","-"
"Ethiopia","55.0","25.0","30.0","-"
"Guatemala","15.0","10.0","5.0","-"
"Honduras","5.0","D","D","-"
"India","15.0","8.0","7.0","-"
"Kazakhstan","4.0","D","D","-"
"Laos","23.0","8.0","15.0","-"
"Mexico","32.0","10.0","22.0","-"
"Philippines","5.0","D","D","-"
"Serbia and Montenegro","9.0","6.0","3.0","-"
"Somalia","5.0","D","D","-"
"Sudan","54.0","37.0","17.0","-"
"Thailand","5.0","-","5.0","-"
"Ukraine","20.0","10.0","10.0","-"
"Vietnam","35.0","12.0","23.0","-"
"Other","65.0","33.0","32.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
