"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lansing-East Lansing, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","497.0","237.0","260.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","68.0","37.0","31.0","-"
"25 to 34 years","111.0","46.0","65.0","-"
"35 to 44 years","161.0","82.0","79.0","-"
"45 to 54 years","87.0","40.0","47.0","-"
"55 to 64 years","43.0","22.0","21.0","-"
"65 years and over","27.0","10.0","17.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","120.0","68.0","52.0","-"
"Married","344.0","160.0","184.0","-"
"Other","33.0","9.0","24.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","81.0","50.0","31.0","-"
"Service occupations","46.0","19.0","27.0","-"
"Sales and office occupations","28.0","8.0","20.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","37.0","D","D","-"
"Military","D","D","D","-"
"No occupation/not working outside home","89.0","33.0","56.0","-"
"Homemakers","7.0","D","D","-"
"Students or children","67.0","25.0","42.0","-"
"Retirees","3.0","-","3.0","-"
"Unemployed","12.0","D","D","-"
"Unknown","211.0","95.0","116.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","12.0","6.0","6.0","-"
"Bosnia and Herzegovina","22.0","10.0","12.0","-"
"Canada","11.0","6.0","5.0","-"
"China","16.0","6.0","10.0","-"
"Cuba","39.0","19.0","20.0","-"
"India","71.0","40.0","31.0","-"
"Iran","11.0","5.0","6.0","-"
"Iraq","22.0","13.0","9.0","-"
"Korea","14.0","7.0","7.0","-"
"Laos","9.0","4.0","5.0","-"
"Mexico","27.0","14.0","13.0","-"
"Nigeria","10.0","5.0","5.0","-"
"Pakistan","11.0","D","D","-"
"Philippines","9.0","D","D","-"
"Serbia and Montenegro","9.0","4.0","5.0","-"
"Somalia","14.0","6.0","8.0","-"
"Sudan","18.0","12.0","6.0","-"
"Taiwan","9.0","4.0","5.0","-"
"United Kingdom","9.0","4.0","5.0","-"
"Vietnam","31.0","17.0","14.0","-"
"Other","123.0","51.0","72.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
