"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Killeen-Temple-Fort Hood, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","660.0","254.0","406.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","83.0","49.0","34.0","-"
"25 to 34 years","229.0","106.0","123.0","-"
"35 to 44 years","177.0","56.0","121.0","-"
"45 to 54 years","104.0","20.0","84.0","-"
"55 to 64 years","49.0","16.0","33.0","-"
"65 years and over","18.0","7.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","108.0","68.0","40.0","-"
"Married","488.0","173.0","315.0","-"
"Other","64.0","13.0","51.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","35.0","11.0","24.0","-"
"Service occupations","11.0","D","D","-"
"Sales and office occupations","13.0","-","13.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","7.0","7.0","-","-"
"Production, transportation, and material moving occupations","12.0","7.0","5.0","-"
"Military","158.0","112.0","46.0","-"
"No occupation/not working outside home","47.0","D","D","-"
"Homemakers","17.0","-","17.0","-"
"Students or children","27.0","5.0","22.0","-"
"Retirees","D","-","D","-"
"Unemployed","D","-","D","-"
"Unknown","377.0","110.0","267.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","6.0","D","D","-"
"Colombia","19.0","D","D","-"
"Dominican Republic","14.0","9.0","5.0","-"
"Ecuador","7.0","4.0","3.0","-"
"El Salvador","10.0","6.0","4.0","-"
"Germany","44.0","3.0","41.0","-"
"Guatemala","7.0","4.0","3.0","-"
"Guyana","6.0","D","D","-"
"Haiti","10.0","D","D","-"
"Honduras","9.0","3.0","6.0","-"
"India","6.0","D","D","-"
"Jamaica","19.0","8.0","11.0","-"
"Korea","64.0","13.0","51.0","-"
"Mexico","174.0","77.0","97.0","-"
"Nigeria","13.0","8.0","5.0","-"
"Panama","28.0","-","28.0","-"
"Peru","14.0","8.0","6.0","-"
"Philippines","52.0","18.0","34.0","-"
"Venezuela","7.0","D","D","-"
"Vietnam","15.0","4.0","11.0","-"
"Other","135.0","63.0","72.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
