"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Myrtle Beach-North Myrtle Beach-Conway, SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","213.0","83.0","130.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","20.0","6.0","14.0","-"
"25 to 34 years","46.0","17.0","29.0","-"
"35 to 44 years","76.0","31.0","45.0","-"
"45 to 54 years","38.0","17.0","21.0","-"
"55 to 64 years","26.0","9.0","17.0","-"
"65 years and over","7.0","3.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","41.0","21.0","20.0","-"
"Married","153.0","55.0","98.0","-"
"Other","19.0","7.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","27.0","12.0","15.0","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","12.0","4.0","8.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","16.0","8.0","8.0","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","D","-","-"
"Unknown","151.0","56.0","95.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","13.0","5.0","8.0","-"
"Brazil","8.0","D","D","-"
"Bulgaria","4.0","D","D","-"
"Canada","9.0","3.0","6.0","-"
"China","4.0","D","D","-"
"Colombia","10.0","4.0","6.0","-"
"Ecuador","8.0","5.0","3.0","-"
"El Salvador","3.0","D","D","-"
"Germany","5.0","D","D","-"
"Honduras","3.0","-","3.0","-"
"India","12.0","3.0","9.0","-"
"Israel","7.0","3.0","4.0","-"
"Jamaica","4.0","D","D","-"
"Mexico","17.0","6.0","11.0","-"
"Morocco","17.0","14.0","3.0","-"
"Philippines","23.0","8.0","15.0","-"
"Poland","3.0","-","3.0","-"
"Russia","3.0","D","D","-"
"United Kingdom","5.0","D","D","-"
"Vietnam","5.0","D","D","-"
"Other","49.0","18.0","31.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
