"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Binghamton, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","227.0","126.0","101.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","40.0","25.0","15.0","-"
"25 to 34 years","66.0","35.0","31.0","-"
"35 to 44 years","59.0","33.0","26.0","-"
"45 to 54 years","39.0","23.0","16.0","-"
"55 to 64 years","14.0","6.0","8.0","-"
"65 years and over","9.0","4.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","60.0","40.0","20.0","-"
"Married","155.0","83.0","72.0","-"
"Other","12.0","3.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","11.0","D","D","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","5.0","5.0","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","25.0","D","D","-"
"Homemakers","-","-","-","-"
"Students or children","D","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","-","D","-"
"Unknown","186.0","94.0","92.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","3.0","D","D","-"
"Bosnia and Herzegovina","23.0","12.0","11.0","-"
"Canada","7.0","3.0","4.0","-"
"China","18.0","9.0","9.0","-"
"Guyana","3.0","D","D","-"
"Hong Kong","7.0","D","D","-"
"India","21.0","13.0","8.0","-"
"Iraq","14.0","11.0","3.0","-"
"Jamaica","4.0","D","D","-"
"Korea","4.0","4.0","-","-"
"Laos","8.0","5.0","3.0","-"
"Pakistan","8.0","5.0","3.0","-"
"Peru","3.0","D","D","-"
"Poland","3.0","D","D","-"
"Romania","5.0","D","D","-"
"Russia","6.0","3.0","3.0","-"
"Soviet Union (former)","3.0","D","D","-"
"Trinidad and Tobago","4.0","D","D","-"
"Ukraine","20.0","14.0","6.0","-"
"Vietnam","19.0","5.0","14.0","-"
"Other","44.0","26.0","18.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
