"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Gardnerville Ranchos, NV","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","84.0","35.0","49.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","10.0","4.0","6.0","-"
"25 to 34 years","19.0","7.0","12.0","-"
"35 to 44 years","21.0","9.0","12.0","-"
"45 to 54 years","23.0","9.0","14.0","-"
"55 to 64 years","6.0","D","D","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","10.0","4.0","6.0","-"
"Married","65.0","26.0","39.0","-"
"Other","9.0","5.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","9.0","D","D","-"
"Service occupations","15.0","5.0","10.0","-"
"Sales and office occupations","6.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","3.0","3.0","-","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","7.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","44.0","22.0","22.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","D","-","D","-"
"Austria","D","-","D","-"
"Bolivia","D","-","D","-"
"Canada","5.0","D","D","-"
"China","D","-","D","-"
"Colombia","D","D","-","-"
"El Salvador","3.0","D","D","-"
"France","D","D","D","-"
"Germany","D","-","D","-"
"Guatemala","D","D","-","-"
"Honduras","D","-","D","-"
"India","D","D","D","-"
"Mexico","32.0","16.0","16.0","-"
"Netherlands","D","D","D","-"
"Peru","4.0","D","D","-"
"Philippines","6.0","D","D","-"
"Poland","4.0","D","D","-"
"Russia","D","-","D","-"
"Ukraine","D","-","D","-"
"United Kingdom","3.0","D","D","-"
"Other","8.0","4.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
