"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Moses Lake, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","298.0","137.0","161.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","23.0","8.0","15.0","-"
"25 to 34 years","75.0","39.0","36.0","-"
"35 to 44 years","89.0","26.0","63.0","-"
"45 to 54 years","44.0","22.0","22.0","-"
"55 to 64 years","40.0","23.0","17.0","-"
"65 years and over","27.0","19.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","36.0","17.0","19.0","-"
"Married","225.0","107.0","118.0","-"
"Other","37.0","13.0","24.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","19.0","10.0","9.0","-"
"Service occupations","17.0","D","D","-"
"Sales and office occupations","11.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","10.0","D","D","-"
"Production, transportation, and material moving occupations","53.0","32.0","21.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","20.0","9.0","11.0","-"
"Homemakers","D","-","D","-"
"Students or children","11.0","5.0","6.0","-"
"Retirees","4.0","D","D","-"
"Unemployed","D","D","-","-"
"Unknown","160.0","63.0","97.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","D","-","D","-"
"Canada","3.0","D","D","-"
"China","3.0","-","3.0","-"
"Colombia","D","-","D","-"
"Ecuador","D","-","D","-"
"El Salvador","8.0","5.0","3.0","-"
"Estonia","D","-","D","-"
"Guatemala","3.0","-","3.0","-"
"Honduras","D","D","-","-"
"India","D","D","D","-"
"Iraq","D","-","D","-"
"Kenya","D","D","D","-"
"Latvia","D","D","-","-"
"Mexico","226.0","108.0","118.0","-"
"Nigeria","D","D","-","-"
"Peru","D","-","D","-"
"Philippines","5.0","D","D","-"
"Russia","3.0","D","D","-"
"Ukraine","29.0","13.0","16.0","-"
"United Kingdom","3.0","D","D","-"
"Other","2.0","-","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
