"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Springfield, MA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1342.0","577.0","765.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","133.0","57.0","76.0","-"
"25 to 34 years","338.0","126.0","212.0","-"
"35 to 44 years","383.0","181.0","202.0","-"
"45 to 54 years","247.0","111.0","136.0","-"
"55 to 64 years","142.0","61.0","81.0","-"
"65 years and over","99.0","41.0","58.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","318.0","151.0","167.0","-"
"Married","863.0","378.0","485.0","-"
"Other","161.0","48.0","113.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","47.0","D","D","-"
"Service occupations","3.0","D","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","4.0","4.0","-","-"
"Production, transportation, and material moving occupations","63.0","36.0","27.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","75.0","23.0","52.0","-"
"Homemakers","D","-","D","-"
"Students or children","64.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","5.0","D","D","-"
"Unknown","1147.0","490.0","657.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Belarus","22.0","10.0","12.0","-"
"Cambodia","32.0","11.0","21.0","-"
"Canada","23.0","7.0","16.0","-"
"China","28.0","10.0","18.0","-"
"Colombia","26.0","12.0","14.0","-"
"Dominican Republic","97.0","44.0","53.0","-"
"El Salvador","24.0","13.0","11.0","-"
"India","32.0","9.0","23.0","-"
"Jamaica","80.0","37.0","43.0","-"
"Kazakhstan","25.0","11.0","14.0","-"
"Kyrgyzstan","20.0","7.0","13.0","-"
"Moldova","58.0","31.0","27.0","-"
"Pakistan","28.0","18.0","10.0","-"
"Philippines","20.0","7.0","13.0","-"
"Poland","117.0","46.0","71.0","-"
"Portugal","53.0","24.0","29.0","-"
"Russia","74.0","30.0","44.0","-"
"Soviet Union (former)","17.0","7.0","10.0","-"
"Ukraine","95.0","35.0","60.0","-"
"Vietnam","106.0","37.0","69.0","-"
"Other","364.0","171.0","193.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
